Ensembl Gene ID,Ensembl Transcript ID,Fruitfly Ensembl Gene ID
ENSDARG00000042927,ENSDART00000063010,FBgn0052371
ENSDARG00000042927,ENSDART00000063010,FBgn0027066
ENSDARG00000042927,ENSDART00000063010,FBgn0051907
ENSDARG00000042927,ENSDART00000063010,FBgn0030191
ENSDARG00000042927,ENSDART00000063010,FBgn0031585
ENSDARG00000042927,ENSDART00000063010,FBgn0034403
ENSDARG00000040158,ENSDART00000058737,
ENSDARG00000039605,ENSDART00000057869,FBgn0005278
ENSDARG00000069279,ENSDART00000133514,FBgn0037764
ENSDARG00000069279,ENSDART00000133514,FBgn0037761
ENSDARG00000069279,ENSDART00000133514,FBgn0038983
ENSDARG00000069279,ENSDART00000133514,FBgn0051141
ENSDARG00000069279,ENSDART00000133514,FBgn0039030
ENSDARG00000069279,ENSDART00000133514,FBgn0037763
ENSDARG00000069279,ENSDART00000133514,FBgn0034382
ENSDARG00000069279,ENSDART00000133514,FBgn0037534
ENSDARG00000069279,ENSDART00000133514,FBgn0051523
ENSDARG00000069279,ENSDART00000133514,FBgn0050008
ENSDARG00000069279,ENSDART00000133514,FBgn0053110
ENSDARG00000069279,ENSDART00000133514,FBgn0037762
ENSDARG00000069279,ENSDART00000133514,FBgn0034383
ENSDARG00000069279,ENSDART00000133514,FBgn0051522
ENSDARG00000069279,ENSDART00000133514,FBgn0037765
ENSDARG00000069279,ENSDART00000133514,FBgn0260942
ENSDARG00000069279,ENSDART00000133514,FBgn0038986
ENSDARG00000100072,ENSDART00000161505,FBgn0030514
ENSDARG00000009837,ENSDART00000006109,FBgn0260750
ENSDARG00000039272,ENSDART00000131955,FBgn0024238
ENSDARG00000019345,ENSDART00000013525,FBgn0026064
ENSDARG00000019345,ENSDART00000013525,FBgn0026063
ENSDARG00000019345,ENSDART00000013525,FBgn0260934
ENSDARG00000005002,ENSDART00000035827,FBgn0038499
ENSDARG00000044090,ENSDART00000082193,FBgn0034175
ENSDARG00000044090,ENSDART00000082193,FBgn0036153
ENSDARG00000044090,ENSDART00000082193,FBgn0034176
ENSDARG00000044090,ENSDART00000082193,FBgn0050462
ENSDARG00000020872,ENSDART00000017805,FBgn0030505
ENSDARG00000037393,ENSDART00000054411,
ENSDARG00000024219,ENSDART00000031425,
ENSDARG00000005355,ENSDART00000158040,FBgn0033936
ENSDARG00000017010,ENSDART00000165406,FBgn0040285
ENSDARG00000020449,ENSDART00000012759,
ENSDARG00000016350,ENSDART00000006344,FBgn0261458
ENSDARG00000039125,ENSDART00000029824,FBgn0263395
ENSDARG00000102320,ENSDART00000158956,FBgn0038965
ENSDARG00000041570,ENSDART00000060944,FBgn0036462
ENSDARG00000028321,ENSDART00000030133,
ENSDARG00000020841,ENSDART00000009775,FBgn0031224
ENSDARG00000027078,ENSDART00000037036,FBgn0058191
ENSDARG00000100252,ENSDART00000163198,FBgn0011570
ENSDARG00000014556,ENSDART00000010658,FBgn0028987
ENSDARG00000014556,ENSDART00000010658,FBgn0033113
ENSDARG00000014556,ENSDART00000010658,FBgn0028988
ENSDARG00000014556,ENSDART00000010658,FBgn0028983
ENSDARG00000014556,ENSDART00000010658,FBgn0028986
ENSDARG00000014556,ENSDART00000010658,FBgn0024293
ENSDARG00000014556,ENSDART00000010658,FBgn0002930
ENSDARG00000014556,ENSDART00000010658,FBgn0024294
ENSDARG00000014556,ENSDART00000010658,FBgn0083141
ENSDARG00000014556,ENSDART00000010658,FBgn0265137
ENSDARG00000014556,ENSDART00000010658,FBgn0033112
ENSDARG00000014556,ENSDART00000010658,FBgn0033574
ENSDARG00000014556,ENSDART00000010658,FBgn0033115
ENSDARG00000014556,ENSDART00000010658,FBgn0051902
ENSDARG00000014556,ENSDART00000010658,FBgn0053121
ENSDARG00000020761,ENSDART00000011362,FBgn0042101
ENSDARG00000020761,ENSDART00000011362,FBgn0042105
ENSDARG00000020761,ENSDART00000011362,FBgn0037465
ENSDARG00000020761,ENSDART00000011362,FBgn0037517
ENSDARG00000020761,ENSDART00000011362,FBgn0037519
ENSDARG00000020761,ENSDART00000011362,FBgn0037518
ENSDARG00000020761,ENSDART00000011362,FBgn0042104
ENSDARG00000020761,ENSDART00000011362,FBgn0042102
ENSDARG00000020761,ENSDART00000011362,FBgn0037853
ENSDARG00000020761,ENSDART00000011362,FBgn0037856
ENSDARG00000020761,ENSDART00000011362,FBgn0037521
ENSDARG00000020761,ENSDART00000011362,FBgn0042103
ENSDARG00000021366,ENSDART00000003926,FBgn0032820
ENSDARG00000025428,ENSDART00000033716,FBgn0033266
ENSDARG00000042391,ENSDART00000062156,
ENSDARG00000002644,ENSDART00000016586,FBgn0028743
ENSDARG00000019404,ENSDART00000019235,FBgn0028342
ENSDARG00000103849,ENSDART00000168926,FBgn0262782
ENSDARG00000027495,ENSDART00000056328,FBgn0052072
ENSDARG00000027495,ENSDART00000056328,FBgn0036128
ENSDARG00000042644,ENSDART00000062556,FBgn0010213
ENSDARG00000043334,ENSDART00000063613,FBgn0036685
ENSDARG00000006487,ENSDART00000008785,FBgn0034282
ENSDARG00000043531,ENSDART00000063912,FBgn0001291
ENSDARG00000036645,ENSDART00000053222,FBgn0000247
ENSDARG00000070471,ENSDART00000103455,FBgn0032515
ENSDARG00000033009,ENSDART00000047269,
ENSDARG00000026829,ENSDART00000032151,FBgn0030955
ENSDARG00000099624,ENSDART00000171199,FBgn0036805
ENSDARG00000021257,ENSDART00000011052,FBgn0040227
ENSDARG00000021257,ENSDART00000011052,FBgn0037994
ENSDARG00000025977,ENSDART00000060255,FBgn0030038
ENSDARG00000025977,ENSDART00000060255,FBgn0034513
ENSDARG00000009313,ENSDART00000025724,FBgn0033933
ENSDARG00000009313,ENSDART00000025724,FBgn0029093
ENSDARG00000099439,ENSDART00000169814,FBgn0047135
ENSDARG00000055561,ENSDART00000077938,FBgn0031469
ENSDARG00000055561,ENSDART00000077938,FBgn0032078
ENSDARG00000055561,ENSDART00000077938,FBgn0033271
ENSDARG00000055561,ENSDART00000077938,FBgn0030984
ENSDARG00000055561,ENSDART00000077938,FBgn0031466
ENSDARG00000023724,ENSDART00000031895,FBgn0044823
ENSDARG00000040362,ENSDART00000059063,
ENSDARG00000034080,ENSDART00000046098,
ENSDARG00000020929,ENSDART00000039717,FBgn0052066
ENSDARG00000009018,ENSDART00000058870,FBgn0028699
ENSDARG00000037574,ENSDART00000047993,
ENSDARG00000034396,ENSDART00000144911,FBgn0034401
ENSDARG00000058358,ENSDART00000081215,
ENSDARG00000032802,ENSDART00000041447,
ENSDARG00000034187,ENSDART00000050308,FBgn0000253
ENSDARG00000037654,ENSDART00000054848,FBgn0036300
ENSDARG00000036107,ENSDART00000052421,FBgn0042101
ENSDARG00000036107,ENSDART00000052421,FBgn0042105
ENSDARG00000036107,ENSDART00000052421,FBgn0037465
ENSDARG00000036107,ENSDART00000052421,FBgn0037517
ENSDARG00000036107,ENSDART00000052421,FBgn0037519
ENSDARG00000036107,ENSDART00000052421,FBgn0037518
ENSDARG00000036107,ENSDART00000052421,FBgn0042104
ENSDARG00000036107,ENSDART00000052421,FBgn0042102
ENSDARG00000036107,ENSDART00000052421,FBgn0037853
ENSDARG00000036107,ENSDART00000052421,FBgn0037856
ENSDARG00000036107,ENSDART00000052421,FBgn0037521
ENSDARG00000036107,ENSDART00000052421,FBgn0042103
ENSDARG00000044972,ENSDART00000066107,FBgn0035165
ENSDARG00000014994,ENSDART00000016211,FBgn0003687
ENSDARG00000069790,ENSDART00000122099,FBgn0011760
ENSDARG00000069790,ENSDART00000122099,FBgn0026141
ENSDARG00000022303,ENSDART00000029347,FBgn0033519
ENSDARG00000058088,ENSDART00000080882,FBgn0031392
ENSDARG00000036675,ENSDART00000053267,FBgn0001215
ENSDARG00000036675,ENSDART00000053267,FBgn0010258
ENSDARG00000036675,ENSDART00000053267,FBgn0004903
ENSDARG00000036675,ENSDART00000053267,FBgn0004237
ENSDARG00000026862,ENSDART00000138893,FBgn0034483
ENSDARG00000026862,ENSDART00000138893,FBgn0011241
ENSDARG00000017748,ENSDART00000016071,
ENSDARG00000044167,ENSDART00000064842,
ENSDARG00000090788,ENSDART00000124532,FBgn0027841
ENSDARG00000005612,ENSDART00000008096,FBgn0031458
ENSDARG00000068996,ENSDART00000055913,
ENSDARG00000014340,ENSDART00000008920,FBgn0015790
ENSDARG00000031044,ENSDART00000098850,FBgn0030162
ENSDARG00000031044,ENSDART00000098850,FBgn0038398
ENSDARG00000031044,ENSDART00000098850,FBgn0036977
ENSDARG00000031044,ENSDART00000098850,FBgn0039470
ENSDARG00000031044,ENSDART00000098850,FBgn0250847
ENSDARG00000031044,ENSDART00000098850,FBgn0039473
ENSDARG00000031044,ENSDART00000098850,FBgn0039471
ENSDARG00000031044,ENSDART00000098850,FBgn0030828
ENSDARG00000031044,ENSDART00000098850,FBgn0031976
ENSDARG00000031044,ENSDART00000098850,FBgn0039474
ENSDARG00000031044,ENSDART00000098850,FBgn0032289
ENSDARG00000031044,ENSDART00000098850,FBgn0031426
ENSDARG00000031044,ENSDART00000098850,FBgn0032612
ENSDARG00000031044,ENSDART00000098850,FBgn0039475
ENSDARG00000031044,ENSDART00000098850,FBgn0034166
ENSDARG00000031044,ENSDART00000098850,FBgn0264979
ENSDARG00000031044,ENSDART00000098850,FBgn0085476
ENSDARG00000031044,ENSDART00000098850,FBgn0035453
ENSDARG00000031044,ENSDART00000098850,FBgn0032029
ENSDARG00000031044,ENSDART00000098850,FBgn0036367
ENSDARG00000031044,ENSDART00000098850,FBgn0004045
ENSDARG00000031044,ENSDART00000098850,FBgn0032973
ENSDARG00000031044,ENSDART00000098850,FBgn0039476
ENSDARG00000031044,ENSDART00000098850,FBgn0005391
ENSDARG00000031044,ENSDART00000098850,FBgn0004047
ENSDARG00000031044,ENSDART00000098850,FBgn0039344
ENSDARG00000031044,ENSDART00000098850,FBgn0085477
ENSDARG00000031044,ENSDART00000098850,FBgn0039472
ENSDARG00000031044,ENSDART00000098850,FBgn0265267
ENSDARG00000056559,ENSDART00000079065,FBgn0035470
ENSDARG00000018681,ENSDART00000006579,FBgn0050467
ENSDARG00000045814,ENSDART00000104420,FBgn0033989
ENSDARG00000016538,ENSDART00000012659,FBgn0039272
ENSDARG00000016538,ENSDART00000012659,FBgn0002926
ENSDARG00000016538,ENSDART00000012659,FBgn0033192
ENSDARG00000017242,ENSDART00000005127,
ENSDARG00000007241,ENSDART00000005143,FBgn0262656
ENSDARG00000045563,ENSDART00000066999,FBgn0031979
ENSDARG00000104396,ENSDART00000164891,
ENSDARG00000007302,ENSDART00000006512,FBgn0038659
ENSDARG00000101543,ENSDART00000164472,FBgn0036571
ENSDARG00000052279,ENSDART00000074100,
ENSDARG00000021033,ENSDART00000037401,FBgn0031950
ENSDARG00000104765,ENSDART00000167599,FBgn0261278
ENSDARG00000027600,ENSDART00000036090,FBgn0265991
ENSDARG00000044766,ENSDART00000065803,FBgn0050398
ENSDARG00000044766,ENSDART00000065803,FBgn0035482
ENSDARG00000002967,ENSDART00000018626,FBgn0032115
ENSDARG00000002967,ENSDART00000018626,FBgn0029715
ENSDARG00000012072,ENSDART00000006923,FBgn0034081
ENSDARG00000031929,ENSDART00000048130,
ENSDARG00000040466,ENSDART00000059228,FBgn0010225
ENSDARG00000055108,ENSDART00000005829,FBgn0038432
ENSDARG00000021141,ENSDART00000032389,FBgn0025381
ENSDARG00000042147,ENSDART00000061775,FBgn0036973
ENSDARG00000104959,ENSDART00000158619,FBgn0037882
ENSDARG00000015254,ENSDART00000015891,FBgn0262699
ENSDARG00000013161,ENSDART00000013816,FBgn0003205
ENSDARG00000079578,ENSDART00000006619,FBgn0263995
ENSDARG00000020387,ENSDART00000125058,
ENSDARG00000002298,ENSDART00000028003,
ENSDARG00000021383,ENSDART00000010881,
ENSDARG00000025858,ENSDART00000032355,
ENSDARG00000074554,ENSDART00000113179,FBgn0039465
ENSDARG00000013082,ENSDART00000023463,FBgn0259749
ENSDARG00000036820,ENSDART00000053463,
ENSDARG00000052334,ENSDART00000103365,FBgn0034793
ENSDARG00000020953,ENSDART00000010035,FBgn0034091
ENSDARG00000011662,ENSDART00000027428,FBgn0024222
ENSDARG00000071377,ENSDART00000061739,
ENSDARG00000034773,ENSDART00000049572,
ENSDARG00000102435,ENSDART00000170253,
ENSDARG00000045877,ENSDART00000067433,FBgn0028913
ENSDARG00000045877,ENSDART00000067433,FBgn0000173
ENSDARG00000098222,ENSDART00000161545,FBgn0037955
ENSDARG00000058593,ENSDART00000081477,
ENSDARG00000103718,ENSDART00000165390,FBgn0036740
ENSDARG00000017687,ENSDART00000002778,FBgn0004179
ENSDARG00000025757,ENSDART00000140577,
ENSDARG00000102591,ENSDART00000170439,
ENSDARG00000017931,ENSDART00000002684,FBgn0261383
ENSDARG00000033361,ENSDART00000040190,FBgn0032076
ENSDARG00000023927,ENSDART00000035714,
ENSDARG00000017140,ENSDART00000019828,FBgn0011710
ENSDARG00000105011,ENSDART00000158363,FBgn0035464
ENSDARG00000023999,ENSDART00000032975,FBgn0037541
ENSDARG00000026629,ENSDART00000103234,FBgn0031661
ENSDARG00000023498,ENSDART00000032331,FBgn0034035
ENSDARG00000054501,ENSDART00000076693,FBgn0039773
ENSDARG00000003961,ENSDART00000022949,
ENSDARG00000051902,ENSDART00000073609,FBgn0034817
ENSDARG00000095904,ENSDART00000137029,FBgn0036487
ENSDARG00000038153,ENSDART00000149248,
ENSDARG00000042245,ENSDART00000061955,FBgn0004687
ENSDARG00000077469,ENSDART00000114741,FBgn0003278
ENSDARG00000019274,ENSDART00000026303,FBgn0035733
ENSDARG00000032601,ENSDART00000133370,
ENSDARG00000035054,ENSDART00000046902,FBgn0038331
ENSDARG00000053129,ENSDART00000075100,FBgn0036661
ENSDARG00000028618,ENSDART00000028260,
ENSDARG00000075666,ENSDART00000054115,FBgn0259176
ENSDARG00000024717,ENSDART00000131694,FBgn0038115
ENSDARG00000043581,ENSDART00000063996,
ENSDARG00000034817,ENSDART00000040434,
ENSDARG00000013475,ENSDART00000026409,FBgn0032444
ENSDARG00000101996,ENSDART00000165575,FBgn0030121
ENSDARG00000101996,ENSDART00000165575,FBgn0030120
ENSDARG00000101996,ENSDART00000165575,FBgn0031513
ENSDARG00000079516,ENSDART00000110549,FBgn0062442
ENSDARG00000032277,ENSDART00000104606,FBgn0037526
ENSDARG00000000906,ENSDART00000052660,
ENSDARG00000021891,ENSDART00000168573,
ENSDARG00000009133,ENSDART00000044971,
ENSDARG00000057113,ENSDART00000079709,
ENSDARG00000017126,ENSDART00000016271,
ENSDARG00000055307,ENSDART00000077649,
ENSDARG00000051819,ENSDART00000061302,
ENSDARG00000099528,ENSDART00000165371,FBgn0032819
ENSDARG00000012407,ENSDART00000154094,FBgn0034521
ENSDARG00000031164,ENSDART00000040204,
ENSDARG00000010420,ENSDART00000049420,FBgn0027608
ENSDARG00000010420,ENSDART00000049420,FBgn0043070
ENSDARG00000013750,ENSDART00000142492,FBgn0000579
ENSDARG00000039929,ENSDART00000048210,FBgn0035957
ENSDARG00000039929,ENSDART00000048210,FBgn0000116
ENSDARG00000039929,ENSDART00000048210,FBgn0038373
ENSDARG00000039929,ENSDART00000048210,FBgn0050274
ENSDARG00000003197,ENSDART00000024088,
ENSDARG00000098355,ENSDART00000160370,FBgn0016120
ENSDARG00000015126,ENSDART00000013743,FBgn0036919
ENSDARG00000012504,ENSDART00000169828,FBgn0033437
ENSDARG00000012504,ENSDART00000169828,FBgn0037323
ENSDARG00000012504,ENSDART00000169828,FBgn0039864
ENSDARG00000012504,ENSDART00000169828,FBgn0033434
ENSDARG00000012504,ENSDART00000169828,FBgn0053965
ENSDARG00000012504,ENSDART00000169828,FBgn0023525
ENSDARG00000012504,ENSDART00000169828,FBgn0029608
ENSDARG00000012504,ENSDART00000169828,FBgn0038966
ENSDARG00000012504,ENSDART00000169828,FBgn0039106
ENSDARG00000012504,ENSDART00000169828,FBgn0050339
ENSDARG00000012504,ENSDART00000169828,FBgn0053514
ENSDARG00000012504,ENSDART00000169828,FBgn0039107
ENSDARG00000012504,ENSDART00000169828,FBgn0053966
ENSDARG00000012504,ENSDART00000169828,FBgn0036289
ENSDARG00000012504,ENSDART00000169828,FBgn0035636
ENSDARG00000012504,ENSDART00000169828,FBgn0029863
ENSDARG00000012504,ENSDART00000169828,FBgn0051636
ENSDARG00000027424,ENSDART00000164570,FBgn0034497
ENSDARG00000027424,ENSDART00000164570,FBgn0026409
ENSDARG00000099933,ENSDART00000168616,FBgn0016687
ENSDARG00000078195,ENSDART00000110845,
ENSDARG00000086288,ENSDART00000122930,
ENSDARG00000104817,ENSDART00000172108,FBgn0032846
ENSDARG00000043359,ENSDART00000128744,FBgn0034573
ENSDARG00000029581,ENSDART00000166534,FBgn0039158
ENSDARG00000034270,ENSDART00000170485,FBgn0035240
ENSDARG00000034270,ENSDART00000170485,FBgn0010352
ENSDARG00000010717,ENSDART00000024858,FBgn0051008
ENSDARG00000010717,ENSDART00000024858,FBgn0260747
ENSDARG00000009040,ENSDART00000013540,FBgn0033086
ENSDARG00000070675,ENSDART00000103986,
ENSDARG00000043511,ENSDART00000063877,FBgn0031479
ENSDARG00000056642,ENSDART00000079159,FBgn0041210
ENSDARG00000052304,ENSDART00000128047,FBgn0038271
ENSDARG00000009637,ENSDART00000151808,
ENSDARG00000102254,ENSDART00000168477,FBgn0038516
ENSDARG00000005163,ENSDART00000036979,FBgn0086784
ENSDARG00000019302,ENSDART00000007649,
ENSDARG00000010113,ENSDART00000105176,FBgn0029888
ENSDARG00000040401,ENSDART00000059140,FBgn0019830
ENSDARG00000040401,ENSDART00000059140,FBgn0031881
ENSDARG00000012194,ENSDART00000013079,FBgn0032715
ENSDARG00000012194,ENSDART00000013079,FBgn0015808
ENSDARG00000029818,ENSDART00000043312,FBgn0004587
ENSDARG00000101445,ENSDART00000158311,
ENSDARG00000013655,ENSDART00000104680,FBgn0034345
ENSDARG00000042387,ENSDART00000062150,
ENSDARG00000024047,ENSDART00000035560,FBgn0053061
ENSDARG00000024047,ENSDART00000035560,FBgn0030745
ENSDARG00000053404,ENSDART00000075443,
ENSDARG00000007614,ENSDART00000150178,FBgn0031972
ENSDARG00000025797,ENSDART00000035067,FBgn0014906
ENSDARG00000031346,ENSDART00000044043,FBgn0086683
ENSDARG00000035918,ENSDART00000136213,FBgn0250753
ENSDARG00000036005,ENSDART00000052268,
ENSDARG00000026801,ENSDART00000142457,FBgn0003520
ENSDARG00000009488,ENSDART00000003465,FBgn0010504
ENSDARG00000087402,ENSDART00000121680,FBgn0003721
ENSDARG00000087402,ENSDART00000121680,FBgn0004117
ENSDARG00000039490,ENSDART00000057697,
ENSDARG00000034326,ENSDART00000037140,FBgn0030945
ENSDARG00000015968,ENSDART00000023153,FBgn0262937
ENSDARG00000012946,ENSDART00000012234,FBgn0013334
ENSDARG00000020232,ENSDART00000016890,FBgn0034915
ENSDARG00000002271,ENSDART00000024450,FBgn0266410
ENSDARG00000069708,ENSDART00000101659,FBgn0036516
ENSDARG00000007823,ENSDART00000022060,
ENSDARG00000029439,ENSDART00000042040,FBgn0263006
ENSDARG00000007257,ENSDART00000015694,
ENSDARG00000039880,ENSDART00000058336,FBgn0061515
ENSDARG00000026180,ENSDART00000134601,FBgn0033688
ENSDARG00000011418,ENSDART00000026383,
ENSDARG00000022254,ENSDART00000029451,FBgn0003091
ENSDARG00000022254,ENSDART00000029451,FBgn0004784
ENSDARG00000041581,ENSDART00000100117,
ENSDARG00000056691,ENSDART00000079226,FBgn0264307
ENSDARG00000098367,ENSDART00000169892,FBgn0010747
ENSDARG00000055022,ENSDART00000126785,FBgn0260012
ENSDARG00000038074,ENSDART00000055502,
ENSDARG00000057571,ENSDART00000080269,FBgn0014869
ENSDARG00000057571,ENSDART00000080269,FBgn0011270
ENSDARG00000055760,ENSDART00000078156,FBgn0037723
ENSDARG00000005619,ENSDART00000003248,FBgn0029970
ENSDARG00000004470,ENSDART00000023814,FBgn0038619
ENSDARG00000004470,ENSDART00000023814,FBgn0032643
ENSDARG00000006283,ENSDART00000028016,FBgn0024273
ENSDARG00000099519,ENSDART00000169724,FBgn0003082
ENSDARG00000099519,ENSDART00000169724,FBgn0033229
ENSDARG00000099519,ENSDART00000169724,FBgn0042173
ENSDARG00000001910,ENSDART00000019140,FBgn0000448
ENSDARG00000023815,ENSDART00000028161,FBgn0032499
ENSDARG00000091348,ENSDART00000080825,FBgn0053113
ENSDARG00000102978,ENSDART00000157615,FBgn0037573
ENSDARG00000037968,ENSDART00000055340,FBgn0011571
ENSDARG00000037968,ENSDART00000055340,FBgn0037939
ENSDARG00000045680,ENSDART00000067161,FBgn0031456
ENSDARG00000038308,ENSDART00000055869,FBgn0260858
ENSDARG00000035324,ENSDART00000051184,FBgn0003435
ENSDARG00000003449,ENSDART00000007500,
ENSDARG00000032614,ENSDART00000100194,FBgn0260943
ENSDARG00000027803,ENSDART00000150104,FBgn0035714
ENSDARG00000009525,ENSDART00000022799,FBgn0085391
ENSDARG00000009525,ENSDART00000022799,FBgn0085383
ENSDARG00000009525,ENSDART00000022799,FBgn0005649
ENSDARG00000101894,ENSDART00000160998,FBgn0035001
ENSDARG00000024940,ENSDART00000032778,FBgn0053144
ENSDARG00000011921,ENSDART00000133976,
ENSDARG00000012021,ENSDART00000022621,FBgn0039304
ENSDARG00000034409,ENSDART00000040334,FBgn0020622
ENSDARG00000034897,ENSDART00000045901,FBgn0027494
ENSDARG00000034897,ENSDART00000045901,FBgn0261593
ENSDARG00000021309,ENSDART00000090528,FBgn0014020
ENSDARG00000058561,ENSDART00000081447,
ENSDARG00000007959,ENSDART00000006429,FBgn0034390
ENSDARG00000022763,ENSDART00000028471,FBgn0013303
ENSDARG00000005980,ENSDART00000143113,FBgn0003638
ENSDARG00000007639,ENSDART00000022646,FBgn0051716
ENSDARG00000027500,ENSDART00000147004,FBgn0023083
ENSDARG00000014577,ENSDART00000010046,FBgn0026374
ENSDARG00000102736,ENSDART00000172482,FBgn0021750
ENSDARG00000102736,ENSDART00000172482,FBgn0051133
ENSDARG00000088357,ENSDART00000126978,
ENSDARG00000008807,ENSDART00000144890,FBgn0029131
ENSDARG00000008807,ENSDART00000144890,FBgn0040491
ENSDARG00000023578,ENSDART00000136898,FBgn0011642
ENSDARG00000056649,ENSDART00000079174,FBgn0037081
ENSDARG00000069833,ENSDART00000138244,FBgn0032415
ENSDARG00000069833,ENSDART00000138244,FBgn0030318
ENSDARG00000052746,ENSDART00000074655,
ENSDARG00000021220,ENSDART00000027957,FBgn0031877
ENSDARG00000021059,ENSDART00000005217,FBgn0020764
ENSDARG00000055283,ENSDART00000077626,FBgn0000575
ENSDARG00000029928,ENSDART00000039640,FBgn0000330
ENSDARG00000056331,ENSDART00000078795,FBgn0015011
ENSDARG00000056331,ENSDART00000078795,FBgn0035371
ENSDARG00000035598,ENSDART00000004217,FBgn0265935
ENSDARG00000059259,ENSDART00000168822,
ENSDARG00000057414,ENSDART00000080075,FBgn0002031
ENSDARG00000016871,ENSDART00000121981,FBgn0030093
ENSDARG00000038754,ENSDART00000147278,
ENSDARG00000052641,ENSDART00000074519,FBgn0027338
ENSDARG00000023967,ENSDART00000032275,FBgn0262511
ENSDARG00000021242,ENSDART00000137325,
ENSDARG00000101627,ENSDART00000166413,FBgn0028327
ENSDARG00000034771,ENSDART00000046922,
ENSDARG00000012369,ENSDART00000004903,FBgn0032910
ENSDARG00000012369,ENSDART00000004903,FBgn0031630
ENSDARG00000102587,ENSDART00000169697,FBgn0031399
ENSDARG00000030463,ENSDART00000144327,FBgn0266417
ENSDARG00000102295,ENSDART00000157842,FBgn0002174
ENSDARG00000008383,ENSDART00000014729,FBgn0001961
ENSDARG00000032013,ENSDART00000042218,FBgn0015754
ENSDARG00000039399,ENSDART00000057574,FBgn0052549
ENSDARG00000099358,ENSDART00000168398,FBgn0038925
ENSDARG00000037998,ENSDART00000104025,FBgn0024754
ENSDARG00000104953,ENSDART00000168778,FBgn0031149
ENSDARG00000029072,ENSDART00000033494,FBgn0040765
ENSDARG00000088581,ENSDART00000126650,
ENSDARG00000008447,ENSDART00000024576,FBgn0029174
ENSDARG00000008310,ENSDART00000002501,
ENSDARG00000022424,ENSDART00000038642,FBgn0036770
ENSDARG00000009830,ENSDART00000011863,FBgn0027835
ENSDARG00000026871,ENSDART00000036797,FBgn0010288
ENSDARG00000036291,ENSDART00000052703,FBgn0052190
ENSDARG00000018602,ENSDART00000034124,
ENSDARG00000014230,ENSDART00000016614,FBgn0037891
ENSDARG00000002909,ENSDART00000012336,FBgn0262614
ENSDARG00000031915,ENSDART00000042049,
ENSDARG00000025375,ENSDART00000007789,FBgn0001248
ENSDARG00000038639,ENSDART00000067537,FBgn0260960
ENSDARG00000056322,ENSDART00000078740,FBgn0265991
ENSDARG00000008785,ENSDART00000006709,FBgn0036762
ENSDARG00000070573,ENSDART00000103746,
ENSDARG00000037012,ENSDART00000053797,FBgn0037533
ENSDARG00000033466,ENSDART00000049900,FBgn0035499
ENSDARG00000052377,ENSDART00000126186,FBgn0028690
ENSDARG00000088590,ENSDART00000126598,FBgn0041789
ENSDARG00000031214,ENSDART00000047902,FBgn0028969
ENSDARG00000024278,ENSDART00000042766,FBgn0011768
ENSDARG00000003090,ENSDART00000143003,
ENSDARG00000054063,ENSDART00000019845,FBgn0031781
ENSDARG00000037960,ENSDART00000055317,
ENSDARG00000009280,ENSDART00000027811,FBgn0011566
ENSDARG00000010250,ENSDART00000004964,
ENSDARG00000001431,ENSDART00000001649,FBgn0000667
ENSDARG00000035028,ENSDART00000050687,FBgn0052699
ENSDARG00000044182,ENSDART00000064865,FBgn0003520
ENSDARG00000054307,ENSDART00000076483,
ENSDARG00000006603,ENSDART00000019455,FBgn0014863
ENSDARG00000006603,ENSDART00000019455,FBgn0259209
ENSDARG00000031683,ENSDART00000043298,FBgn0001297
ENSDARG00000023759,ENSDART00000031775,
ENSDARG00000009862,ENSDART00000016464,FBgn0037372
ENSDARG00000005799,ENSDART00000008201,FBgn0035020
ENSDARG00000056307,ENSDART00000078781,FBgn0036538
ENSDARG00000056307,ENSDART00000078781,FBgn0036537
ENSDARG00000023396,ENSDART00000029727,FBgn0029943
ENSDARG00000099880,ENSDART00000166354,
ENSDARG00000068629,ENSDART00000154993,FBgn0036769
ENSDARG00000077368,ENSDART00000060345,
ENSDARG00000092154,ENSDART00000064969,
ENSDARG00000005162,ENSDART00000027598,FBgn0003721
ENSDARG00000005162,ENSDART00000027598,FBgn0004117
ENSDARG00000056239,ENSDART00000112783,
ENSDARG00000019986,ENSDART00000132958,FBgn0037370
ENSDARG00000002396,ENSDART00000139329,
ENSDARG00000019417,ENSDART00000019937,
ENSDARG00000096454,ENSDART00000034505,FBgn0024833
ENSDARG00000029911,ENSDART00000040065,FBgn0045862
ENSDARG00000016022,ENSDART00000022204,FBgn0003002
ENSDARG00000033160,ENSDART00000126282,FBgn0000568
ENSDARG00000040959,ENSDART00000172033,FBgn0030792
ENSDARG00000040959,ENSDART00000172033,FBgn0031460
ENSDARG00000024141,ENSDART00000032527,
ENSDARG00000054533,ENSDART00000164542,FBgn0003079
ENSDARG00000043249,ENSDART00000158742,
ENSDARG00000086425,ENSDART00000126154,FBgn0036915
ENSDARG00000091902,ENSDART00000140767,
ENSDARG00000009585,ENSDART00000053858,FBgn0015949
ENSDARG00000071116,ENSDART00000104933,
ENSDARG00000045620,ENSDART00000067086,FBgn0038045
ENSDARG00000055291,ENSDART00000077631,FBgn0015794
ENSDARG00000098486,ENSDART00000172021,
ENSDARG00000099724,ENSDART00000157510,
ENSDARG00000070686,ENSDART00000104051,FBgn0030670
ENSDARG00000026473,ENSDART00000036124,FBgn0003460
