Ensembl Gene ID,Ensembl Transcript ID,Fruitfly Ensembl Gene ID
ENSDARG00000027495,ENSDART00000056328,FBgn0052072
ENSDARG00000027495,ENSDART00000056328,FBgn0036128
ENSDARG00000017338,ENSDART00000146366,FBgn0261554
ENSDARG00000043334,ENSDART00000063613,FBgn0036685
ENSDARG00000101626,ENSDART00000160409,FBgn0013750
ENSDARG00000029639,ENSDART00000147285,FBgn0032397
ENSDARG00000026109,ENSDART00000029930,
ENSDARG00000039502,ENSDART00000128726,FBgn0000556
ENSDARG00000099624,ENSDART00000171199,FBgn0036805
ENSDARG00000021257,ENSDART00000011052,FBgn0040227
ENSDARG00000021257,ENSDART00000011052,FBgn0037994
ENSDARG00000027249,ENSDART00000033188,FBgn0028397
ENSDARG00000013150,ENSDART00000006288,FBgn0086444
ENSDARG00000036629,ENSDART00000053208,FBgn0004404
ENSDARG00000036629,ENSDART00000053208,FBgn0004403
ENSDARG00000099439,ENSDART00000169814,FBgn0047135
ENSDARG00000054530,ENSDART00000130626,FBgn0027093
ENSDARG00000045159,ENSDART00000122858,
ENSDARG00000055561,ENSDART00000077938,FBgn0031469
ENSDARG00000055561,ENSDART00000077938,FBgn0032078
ENSDARG00000055561,ENSDART00000077938,FBgn0033271
ENSDARG00000055561,ENSDART00000077938,FBgn0030984
ENSDARG00000055561,ENSDART00000077938,FBgn0031466
ENSDARG00000016513,ENSDART00000022758,FBgn0052732
ENSDARG00000040362,ENSDART00000059063,
ENSDARG00000034080,ENSDART00000046098,
ENSDARG00000020929,ENSDART00000039717,FBgn0052066
ENSDARG00000058358,ENSDART00000081215,
ENSDARG00000032802,ENSDART00000041447,
ENSDARG00000037654,ENSDART00000054848,FBgn0036300
ENSDARG00000036107,ENSDART00000052421,FBgn0042101
ENSDARG00000036107,ENSDART00000052421,FBgn0042105
ENSDARG00000036107,ENSDART00000052421,FBgn0037465
ENSDARG00000036107,ENSDART00000052421,FBgn0037517
ENSDARG00000036107,ENSDART00000052421,FBgn0037519
ENSDARG00000036107,ENSDART00000052421,FBgn0037518
ENSDARG00000036107,ENSDART00000052421,FBgn0042104
ENSDARG00000036107,ENSDART00000052421,FBgn0042102
ENSDARG00000036107,ENSDART00000052421,FBgn0037853
ENSDARG00000036107,ENSDART00000052421,FBgn0037856
ENSDARG00000036107,ENSDART00000052421,FBgn0037521
ENSDARG00000036107,ENSDART00000052421,FBgn0042103
ENSDARG00000014994,ENSDART00000016211,FBgn0003687
ENSDARG00000058088,ENSDART00000080882,FBgn0031392
ENSDARG00000017748,ENSDART00000016071,
ENSDARG00000044167,ENSDART00000064842,
ENSDARG00000005612,ENSDART00000008096,FBgn0031458
ENSDARG00000014340,ENSDART00000008920,FBgn0015790
ENSDARG00000068503,ENSDART00000099084,
ENSDARG00000015611,ENSDART00000015755,
ENSDARG00000045814,ENSDART00000104420,FBgn0033989
ENSDARG00000052419,ENSDART00000074270,FBgn0036305
ENSDARG00000022599,ENSDART00000009382,
ENSDARG00000019581,ENSDART00000112329,FBgn0040087
ENSDARG00000058452,ENSDART00000081323,FBgn0053096
ENSDARG00000017242,ENSDART00000005127,
ENSDARG00000045563,ENSDART00000066999,FBgn0031979
ENSDARG00000104396,ENSDART00000164891,
ENSDARG00000007302,ENSDART00000006512,FBgn0038659
ENSDARG00000026476,ENSDART00000003957,FBgn0085391
ENSDARG00000026476,ENSDART00000003957,FBgn0085383
ENSDARG00000026476,ENSDART00000003957,FBgn0005649
ENSDARG00000021033,ENSDART00000037401,FBgn0031950
ENSDARG00000012874,ENSDART00000025501,FBgn0011288
ENSDARG00000012874,ENSDART00000025501,FBgn0266720
ENSDARG00000104765,ENSDART00000167599,FBgn0261278
ENSDARG00000016255,ENSDART00000023515,FBgn0086656
ENSDARG00000027600,ENSDART00000036090,FBgn0265991
ENSDARG00000012072,ENSDART00000006923,FBgn0034081
ENSDARG00000031929,ENSDART00000048130,
ENSDARG00000040433,ENSDART00000015232,
ENSDARG00000040466,ENSDART00000059228,FBgn0010225
ENSDARG00000008022,ENSDART00000023568,FBgn0004379
ENSDARG00000021141,ENSDART00000032389,FBgn0025381
ENSDARG00000103537,ENSDART00000172376,FBgn0033225
ENSDARG00000089861,ENSDART00000124514,
ENSDARG00000079578,ENSDART00000006619,FBgn0263995
ENSDARG00000007764,ENSDART00000002401,FBgn0261477
ENSDARG00000020387,ENSDART00000125058,
ENSDARG00000002298,ENSDART00000028003,
ENSDARG00000021383,ENSDART00000010881,
ENSDARG00000025858,ENSDART00000032355,
ENSDARG00000074554,ENSDART00000113179,FBgn0039465
ENSDARG00000013082,ENSDART00000023463,FBgn0259749
ENSDARG00000007279,ENSDART00000008593,FBgn0032465
ENSDARG00000036820,ENSDART00000053463,
ENSDARG00000100528,ENSDART00000161846,
ENSDARG00000020953,ENSDART00000010035,FBgn0034091
ENSDARG00000015471,ENSDART00000020505,
ENSDARG00000005625,ENSDART00000009149,FBgn0050389
ENSDARG00000071377,ENSDART00000061739,
ENSDARG00000034773,ENSDART00000049572,
ENSDARG00000102435,ENSDART00000170253,
ENSDARG00000045877,ENSDART00000067433,FBgn0028913
ENSDARG00000045877,ENSDART00000067433,FBgn0000173
ENSDARG00000103718,ENSDART00000165390,FBgn0036740
ENSDARG00000102272,ENSDART00000163454,FBgn0265935
ENSDARG00000017687,ENSDART00000002778,FBgn0004179
ENSDARG00000004525,ENSDART00000020463,
ENSDARG00000025757,ENSDART00000140577,
ENSDARG00000026090,ENSDART00000105694,
ENSDARG00000102591,ENSDART00000170439,
ENSDARG00000030357,ENSDART00000167214,FBgn0000079
ENSDARG00000030357,ENSDART00000167214,FBgn0000078
ENSDARG00000030357,ENSDART00000167214,FBgn0020506
ENSDARG00000025346,ENSDART00000148920,FBgn0034814
ENSDARG00000104186,ENSDART00000157641,
ENSDARG00000023927,ENSDART00000035714,
ENSDARG00000004979,ENSDART00000006990,
ENSDARG00000017140,ENSDART00000019828,FBgn0011710
ENSDARG00000013317,ENSDART00000101459,FBgn0004507
ENSDARG00000105011,ENSDART00000158363,FBgn0035464
ENSDARG00000023999,ENSDART00000032975,FBgn0037541
ENSDARG00000026629,ENSDART00000103234,FBgn0031661
ENSDARG00000013842,ENSDART00000025308,FBgn0031690
ENSDARG00000011020,ENSDART00000018131,FBgn0001215
ENSDARG00000011020,ENSDART00000018131,FBgn0010258
ENSDARG00000011020,ENSDART00000018131,FBgn0004903
ENSDARG00000011020,ENSDART00000018131,FBgn0004237
ENSDARG00000023498,ENSDART00000032331,FBgn0034035
ENSDARG00000011301,ENSDART00000019270,FBgn0261112
ENSDARG00000003961,ENSDART00000022949,
ENSDARG00000051902,ENSDART00000073609,FBgn0034817
ENSDARG00000095904,ENSDART00000137029,FBgn0036487
ENSDARG00000012261,ENSDART00000017172,FBgn0039566
ENSDARG00000002536,ENSDART00000006765,FBgn0028541
ENSDARG00000098453,ENSDART00000171862,
ENSDARG00000042245,ENSDART00000061955,FBgn0004687
ENSDARG00000077469,ENSDART00000114741,FBgn0003278
ENSDARG00000019274,ENSDART00000026303,FBgn0035733
ENSDARG00000033436,ENSDART00000047570,FBgn0031815
ENSDARG00000016977,ENSDART00000021092,FBgn0052758
ENSDARG00000012610,ENSDART00000145035,FBgn0000120
ENSDARG00000012610,ENSDART00000145035,FBgn0040206
ENSDARG00000012610,ENSDART00000145035,FBgn0052683
ENSDARG00000012610,ENSDART00000145035,FBgn0000121
ENSDARG00000053129,ENSDART00000075100,FBgn0036661
ENSDARG00000075666,ENSDART00000054115,FBgn0259176
ENSDARG00000024717,ENSDART00000131694,FBgn0038115
ENSDARG00000043581,ENSDART00000063996,
ENSDARG00000031952,ENSDART00000136378,
ENSDARG00000101996,ENSDART00000165575,FBgn0030121
ENSDARG00000101996,ENSDART00000165575,FBgn0030120
ENSDARG00000101996,ENSDART00000165575,FBgn0031513
ENSDARG00000042671,ENSDART00000062591,
ENSDARG00000032277,ENSDART00000104606,FBgn0037526
ENSDARG00000018921,ENSDART00000023006,
ENSDARG00000000906,ENSDART00000052660,
ENSDARG00000021891,ENSDART00000168573,
ENSDARG00000009133,ENSDART00000044971,
ENSDARG00000057113,ENSDART00000079709,
ENSDARG00000101567,ENSDART00000170119,FBgn0036926
ENSDARG00000031098,ENSDART00000048423,FBgn0032971
ENSDARG00000031098,ENSDART00000048423,FBgn0035124
ENSDARG00000031098,ENSDART00000048423,FBgn0250874
ENSDARG00000017126,ENSDART00000016271,
ENSDARG00000055307,ENSDART00000077649,
ENSDARG00000051819,ENSDART00000061302,
ENSDARG00000012407,ENSDART00000154094,FBgn0034521
ENSDARG00000031164,ENSDART00000040204,
ENSDARG00000010420,ENSDART00000049420,FBgn0027608
ENSDARG00000010420,ENSDART00000049420,FBgn0043070
ENSDARG00000013750,ENSDART00000142492,FBgn0000579
ENSDARG00000039929,ENSDART00000048210,FBgn0035957
ENSDARG00000039929,ENSDART00000048210,FBgn0000116
ENSDARG00000039929,ENSDART00000048210,FBgn0038373
ENSDARG00000039929,ENSDART00000048210,FBgn0050274
ENSDARG00000036567,ENSDART00000053126,
ENSDARG00000018397,ENSDART00000004034,FBgn0013303
ENSDARG00000099933,ENSDART00000168616,FBgn0016687
ENSDARG00000078195,ENSDART00000110845,
ENSDARG00000086288,ENSDART00000122930,
ENSDARG00000027418,ENSDART00000033411,FBgn0260861
ENSDARG00000078785,ENSDART00000043172,FBgn0036667
ENSDARG00000029581,ENSDART00000166534,FBgn0039158
ENSDARG00000034270,ENSDART00000170485,FBgn0035240
ENSDARG00000034270,ENSDART00000170485,FBgn0010352
ENSDARG00000010717,ENSDART00000024858,FBgn0051008
ENSDARG00000010717,ENSDART00000024858,FBgn0260747
ENSDARG00000009040,ENSDART00000013540,FBgn0033086
ENSDARG00000019752,ENSDART00000011295,
ENSDARG00000045139,ENSDART00000066380,FBgn0027844
ENSDARG00000056642,ENSDART00000079159,FBgn0041210
ENSDARG00000009637,ENSDART00000151808,
ENSDARG00000102254,ENSDART00000168477,FBgn0038516
ENSDARG00000008788,ENSDART00000017902,FBgn0016126
ENSDARG00000007663,ENSDART00000027689,FBgn0027356
ENSDARG00000019302,ENSDART00000007649,
ENSDARG00000014554,ENSDART00000013360,FBgn0036428
ENSDARG00000039521,ENSDART00000155956,
ENSDARG00000032098,ENSDART00000048823,
ENSDARG00000012194,ENSDART00000013079,FBgn0032715
ENSDARG00000012194,ENSDART00000013079,FBgn0015808
ENSDARG00000005463,ENSDART00000007744,FBgn0035432
ENSDARG00000037057,ENSDART00000147793,FBgn0031824
ENSDARG00000042387,ENSDART00000062150,
ENSDARG00000016733,ENSDART00000023983,FBgn0014427
ENSDARG00000011961,ENSDART00000132581,FBgn0014863
ENSDARG00000011961,ENSDART00000132581,FBgn0259209
ENSDARG00000024047,ENSDART00000035560,FBgn0053061
ENSDARG00000024047,ENSDART00000035560,FBgn0030745
ENSDARG00000035751,ENSDART00000108471,FBgn0026252
ENSDARG00000007614,ENSDART00000150178,FBgn0031972
ENSDARG00000025797,ENSDART00000035067,FBgn0014906
ENSDARG00000035918,ENSDART00000136213,FBgn0250753
ENSDARG00000104837,ENSDART00000170335,FBgn0021768
ENSDARG00000026801,ENSDART00000142457,FBgn0003520
ENSDARG00000009488,ENSDART00000003465,FBgn0010504
ENSDARG00000071017,ENSDART00000104740,FBgn0050104
ENSDARG00000071017,ENSDART00000104740,FBgn0050103
ENSDARG00000071017,ENSDART00000104740,FBgn0034225
ENSDARG00000071017,ENSDART00000104740,FBgn0259101
ENSDARG00000087402,ENSDART00000121680,FBgn0003721
ENSDARG00000087402,ENSDART00000121680,FBgn0004117
ENSDARG00000039490,ENSDART00000057697,
ENSDARG00000102612,ENSDART00000162380,
ENSDARG00000069708,ENSDART00000101659,FBgn0036516
ENSDARG00000043484,ENSDART00000063837,
ENSDARG00000075132,ENSDART00000108477,FBgn0028336
ENSDARG00000075132,ENSDART00000108477,FBgn0051874
ENSDARG00000075132,ENSDART00000108477,FBgn0029890
ENSDARG00000075132,ENSDART00000108477,FBgn0036162
ENSDARG00000007823,ENSDART00000022060,
ENSDARG00000029439,ENSDART00000042040,FBgn0263006
ENSDARG00000009743,ENSDART00000023058,
ENSDARG00000038028,ENSDART00000055430,FBgn0033570
ENSDARG00000007257,ENSDART00000015694,
ENSDARG00000026180,ENSDART00000134601,FBgn0033688
ENSDARG00000022254,ENSDART00000029451,FBgn0003091
ENSDARG00000022254,ENSDART00000029451,FBgn0004784
ENSDARG00000056691,ENSDART00000079226,FBgn0264307
ENSDARG00000045482,ENSDART00000146621,FBgn0003744
ENSDARG00000008133,ENSDART00000018764,FBgn0004895
ENSDARG00000098367,ENSDART00000169892,FBgn0010747
ENSDARG00000057571,ENSDART00000080269,FBgn0014869
ENSDARG00000057571,ENSDART00000080269,FBgn0011270
ENSDARG00000055760,ENSDART00000078156,FBgn0037723
ENSDARG00000100664,ENSDART00000159949,FBgn0260049
ENSDARG00000095741,ENSDART00000132339,FBgn0259821
ENSDARG00000006283,ENSDART00000028016,FBgn0024273
ENSDARG00000005791,ENSDART00000012055,FBgn0035422
ENSDARG00000035427,ENSDART00000051344,FBgn0038746
ENSDARG00000001910,ENSDART00000019140,FBgn0000448
ENSDARG00000042854,ENSDART00000062898,FBgn0034406
ENSDARG00000042854,ENSDART00000062898,FBgn0034405
ENSDARG00000042854,ENSDART00000062898,FBgn0010053
ENSDARG00000023815,ENSDART00000028161,FBgn0032499
ENSDARG00000091348,ENSDART00000080825,FBgn0053113
ENSDARG00000102978,ENSDART00000157615,FBgn0037573
ENSDARG00000103025,ENSDART00000167613,FBgn0010611
ENSDARG00000045680,ENSDART00000067161,FBgn0031456
ENSDARG00000102634,ENSDART00000160658,
ENSDARG00000003449,ENSDART00000007500,
ENSDARG00000032614,ENSDART00000100194,FBgn0260943
ENSDARG00000010789,ENSDART00000125563,FBgn0025777
ENSDARG00000035470,ENSDART00000098172,FBgn0034433
ENSDARG00000101894,ENSDART00000160998,FBgn0035001
ENSDARG00000024940,ENSDART00000032778,FBgn0053144
ENSDARG00000012021,ENSDART00000022621,FBgn0039304
ENSDARG00000034409,ENSDART00000040334,FBgn0020622
ENSDARG00000034897,ENSDART00000045901,FBgn0027494
ENSDARG00000034897,ENSDART00000045901,FBgn0261593
ENSDARG00000013858,ENSDART00000022963,FBgn0031952
ENSDARG00000021309,ENSDART00000090528,FBgn0014020
ENSDARG00000103007,ENSDART00000162657,FBgn0002622
ENSDARG00000016375,ENSDART00000022676,
ENSDARG00000005980,ENSDART00000143113,FBgn0003638
ENSDARG00000007639,ENSDART00000022646,FBgn0051716
ENSDARG00000027500,ENSDART00000147004,FBgn0023083
ENSDARG00000017775,ENSDART00000016417,FBgn0039830
ENSDARG00000014577,ENSDART00000010046,FBgn0026374
ENSDARG00000102736,ENSDART00000172482,FBgn0021750
ENSDARG00000102736,ENSDART00000172482,FBgn0051133
ENSDARG00000016875,ENSDART00000008711,FBgn0266064
ENSDARG00000012295,ENSDART00000022246,FBgn0032195
ENSDARG00000025094,ENSDART00000003298,
ENSDARG00000023578,ENSDART00000136898,FBgn0011642
ENSDARG00000003250,ENSDART00000006120,FBgn0015279
ENSDARG00000069833,ENSDART00000138244,FBgn0032415
ENSDARG00000069833,ENSDART00000138244,FBgn0030318
ENSDARG00000098466,ENSDART00000166133,FBgn0004436
ENSDARG00000021059,ENSDART00000005217,FBgn0020764
ENSDARG00000056331,ENSDART00000078795,FBgn0015011
ENSDARG00000056331,ENSDART00000078795,FBgn0035371
ENSDARG00000035598,ENSDART00000004217,FBgn0265935
ENSDARG00000059259,ENSDART00000168822,
ENSDARG00000038754,ENSDART00000147278,
ENSDARG00000056801,ENSDART00000170160,FBgn0005355
ENSDARG00000021242,ENSDART00000137325,
ENSDARG00000101627,ENSDART00000166413,FBgn0028327
ENSDARG00000102587,ENSDART00000169697,FBgn0031399
ENSDARG00000003952,ENSDART00000104687,
ENSDARG00000102295,ENSDART00000157842,FBgn0002174
ENSDARG00000032013,ENSDART00000042218,FBgn0015754
ENSDARG00000056258,ENSDART00000132190,FBgn0012058
ENSDARG00000099358,ENSDART00000168398,FBgn0038925
ENSDARG00000020261,ENSDART00000003940,FBgn0014009
ENSDARG00000104953,ENSDART00000168778,FBgn0031149
ENSDARG00000029072,ENSDART00000033494,FBgn0040765
ENSDARG00000088581,ENSDART00000126650,
ENSDARG00000022232,ENSDART00000029387,FBgn0010770
ENSDARG00000008310,ENSDART00000002501,
ENSDARG00000022424,ENSDART00000038642,FBgn0036770
ENSDARG00000036291,ENSDART00000052703,FBgn0052190
ENSDARG00000023323,ENSDART00000018423,FBgn0004907
ENSDARG00000018602,ENSDART00000034124,
ENSDARG00000002909,ENSDART00000012336,FBgn0262614
ENSDARG00000031915,ENSDART00000042049,
ENSDARG00000025375,ENSDART00000007789,FBgn0001248
ENSDARG00000038639,ENSDART00000067537,FBgn0260960
ENSDARG00000056322,ENSDART00000078740,FBgn0265991
ENSDARG00000019062,ENSDART00000010329,FBgn0031437
ENSDARG00000033466,ENSDART00000049900,FBgn0035499
ENSDARG00000052377,ENSDART00000126186,FBgn0028690
ENSDARG00000102366,ENSDART00000159413,FBgn0036333
ENSDARG00000088590,ENSDART00000126598,FBgn0041789
ENSDARG00000031214,ENSDART00000047902,FBgn0028969
ENSDARG00000030368,ENSDART00000168067,FBgn0031020
ENSDARG00000024278,ENSDART00000042766,FBgn0011768
ENSDARG00000003090,ENSDART00000143003,
ENSDARG00000054063,ENSDART00000019845,FBgn0031781
ENSDARG00000009280,ENSDART00000027811,FBgn0011566
ENSDARG00000010250,ENSDART00000004964,
ENSDARG00000001431,ENSDART00000001649,FBgn0000667
ENSDARG00000035028,ENSDART00000050687,FBgn0052699
ENSDARG00000006603,ENSDART00000019455,FBgn0014863
ENSDARG00000006603,ENSDART00000019455,FBgn0259209
ENSDARG00000023759,ENSDART00000031775,
ENSDARG00000009862,ENSDART00000016464,FBgn0037372
ENSDARG00000005799,ENSDART00000008201,FBgn0035020
ENSDARG00000003181,ENSDART00000030557,FBgn0037665
ENSDARG00000099880,ENSDART00000166354,
ENSDARG00000007886,ENSDART00000023064,FBgn0038524
ENSDARG00000086189,ENSDART00000158759,
ENSDARG00000092154,ENSDART00000064969,
ENSDARG00000005162,ENSDART00000027598,FBgn0003721
ENSDARG00000005162,ENSDART00000027598,FBgn0004117
ENSDARG00000056239,ENSDART00000112783,
ENSDARG00000040479,ENSDART00000059245,
ENSDARG00000099161,ENSDART00000165855,
ENSDARG00000011740,ENSDART00000023571,FBgn0005411
ENSDARG00000026395,ENSDART00000031752,
ENSDARG00000096454,ENSDART00000034505,FBgn0024833
ENSDARG00000100385,ENSDART00000166832,FBgn0037852
ENSDARG00000100385,ENSDART00000166832,FBgn0035078
ENSDARG00000036868,ENSDART00000160748,FBgn0261793
ENSDARG00000075172,ENSDART00000113643,FBgn0036196
ENSDARG00000016022,ENSDART00000022204,FBgn0003002
ENSDARG00000033160,ENSDART00000126282,FBgn0000568
ENSDARG00000010583,ENSDART00000056402,FBgn0000163
ENSDARG00000043249,ENSDART00000158742,
ENSDARG00000086425,ENSDART00000126154,FBgn0036915
ENSDARG00000091902,ENSDART00000140767,
ENSDARG00000020000,ENSDART00000105711,
ENSDARG00000031761,ENSDART00000047670,FBgn0000414
ENSDARG00000071116,ENSDART00000104933,
ENSDARG00000015722,ENSDART00000020168,FBgn0025394
ENSDARG00000102061,ENSDART00000159165,
ENSDARG00000023920,ENSDART00000034550,FBgn0002121
ENSDARG00000051888,ENSDART00000073596,FBgn0035715
ENSDARG00000010641,ENSDART00000039969,FBgn0260795
ENSDARG00000035023,ENSDART00000059560,
ENSDARG00000069422,ENSDART00000101037,FBgn0029148
ENSDARG00000014244,ENSDART00000128730,FBgn0003742
ENSDARG00000038068,ENSDART00000163782,FBgn0035720
ENSDARG00000038068,ENSDART00000163782,FBgn0003261
ENSDARG00000038068,ENSDART00000163782,FBgn0029979
ENSDARG00000016867,ENSDART00000021462,
ENSDARG00000045180,ENSDART00000066430,
ENSDARG00000052170,ENSDART00000073970,FBgn0259749
ENSDARG00000043857,ENSDART00000064393,FBgn0085220
ENSDARG00000058538,ENSDART00000101204,
ENSDARG00000057867,ENSDART00000051807,FBgn0063485
ENSDARG00000070657,ENSDART00000016248,FBgn0035630
ENSDARG00000070435,ENSDART00000103357,FBgn0028379
ENSDARG00000070435,ENSDART00000103357,FBgn0029687
ENSDARG00000015918,ENSDART00000016502,FBgn0031912
ENSDARG00000020847,ENSDART00000017646,FBgn0032373
ENSDARG00000020847,ENSDART00000017646,FBgn0038613
ENSDARG00000020847,ENSDART00000017646,FBgn0028671
ENSDARG00000020847,ENSDART00000017646,FBgn0028670
ENSDARG00000010281,ENSDART00000138554,
ENSDARG00000004060,ENSDART00000026017,
ENSDARG00000005891,ENSDART00000014153,FBgn0036211
ENSDARG00000099532,ENSDART00000159130,FBgn0026076
ENSDARG00000100129,ENSDART00000168030,FBgn0004656
ENSDARG00000013670,ENSDART00000100032,FBgn0023529
ENSDARG00000069742,ENSDART00000101718,FBgn0039632
ENSDARG00000045051,ENSDART00000066233,FBgn0033657
ENSDARG00000045051,ENSDART00000066233,FBgn0033028
ENSDARG00000018426,ENSDART00000122540,FBgn0036857
ENSDARG00000056152,ENSDART00000100867,
ENSDARG00000008200,ENSDART00000139963,FBgn0035978
ENSDARG00000016856,ENSDART00000008326,
ENSDARG00000035890,ENSDART00000052104,FBgn0036169
ENSDARG00000027187,ENSDART00000140290,FBgn0039585
ENSDARG00000027187,ENSDART00000140290,FBgn0014340
ENSDARG00000105040,ENSDART00000164776,FBgn0035179
ENSDARG00000037358,ENSDART00000152346,FBgn0028402
ENSDARG00000032575,ENSDART00000041960,FBgn0004907
ENSDARG00000009978,ENSDART00000004679,
ENSDARG00000027345,ENSDART00000031719,
ENSDARG00000025071,ENSDART00000028623,FBgn0039654
ENSDARG00000004378,ENSDART00000136695,FBgn0262733
ENSDARG00000102362,ENSDART00000171944,FBgn0028646
ENSDARG00000024433,ENSDART00000028219,
ENSDARG00000035556,ENSDART00000051546,
ENSDARG00000016607,ENSDART00000014721,
ENSDARG00000101984,ENSDART00000157746,
ENSDARG00000033566,ENSDART00000043156,
ENSDARG00000002021,ENSDART00000022830,FBgn0004507
ENSDARG00000038964,ENSDART00000056878,FBgn0026319
ENSDARG00000043236,ENSDART00000002166,FBgn0000404
ENSDARG00000029668,ENSDART00000050534,
ENSDARG00000023712,ENSDART00000028225,
ENSDARG00000043011,ENSDART00000063152,FBgn0031697
ENSDARG00000043011,ENSDART00000063152,FBgn0035287
ENSDARG00000021556,ENSDART00000147597,FBgn0026076
ENSDARG00000016200,ENSDART00000036513,FBgn0028978
ENSDARG00000102009,ENSDART00000172175,FBgn0004889
ENSDARG00000070584,ENSDART00000037379,FBgn0030529
ENSDARG00000041397,ENSDART00000060689,FBgn0024996
ENSDARG00000002190,ENSDART00000018472,FBgn0035589
ENSDARG00000100055,ENSDART00000171073,FBgn0035238
ENSDARG00000032705,ENSDART00000013642,
ENSDARG00000103759,ENSDART00000165949,FBgn0038924
ENSDARG00000103759,ENSDART00000165949,FBgn0036346
ENSDARG00000038910,ENSDART00000099340,
ENSDARG00000038000,ENSDART00000055385,FBgn0039360
ENSDARG00000074671,ENSDART00000100327,
ENSDARG00000071478,ENSDART00000105721,
ENSDARG00000005350,ENSDART00000019521,FBgn0024806
ENSDARG00000021372,ENSDART00000022688,FBgn0028397
ENSDARG00000041505,ENSDART00000101470,FBgn0031285
ENSDARG00000029011,ENSDART00000019442,FBgn0026150
ENSDARG00000007034,ENSDART00000133156,FBgn0267791
ENSDARG00000069044,ENSDART00000100156,FBgn0036623
ENSDARG00000069044,ENSDART00000100156,FBgn0036622
ENSDARG00000025254,ENSDART00000148961,
ENSDARG00000045516,ENSDART00000157714,
ENSDARG00000079110,ENSDART00000111623,FBgn0031196
ENSDARG00000009342,ENSDART00000145815,FBgn0030329
ENSDARG00000056008,ENSDART00000078423,FBgn0039830
ENSDARG00000027744,ENSDART00000036939,
ENSDARG00000018898,ENSDART00000009952,FBgn0266410
ENSDARG00000034215,ENSDART00000046530,FBgn0029959
ENSDARG00000037109,ENSDART00000110270,FBgn0033557
ENSDARG00000075323,ENSDART00000112167,
ENSDARG00000037281,ENSDART00000054230,FBgn0087011
ENSDARG00000039093,ENSDART00000167859,FBgn0001124
ENSDARG00000037559,ENSDART00000054691,FBgn0023143
ENSDARG00000101482,ENSDART00000160690,FBgn0042710
ENSDARG00000101482,ENSDART00000160690,FBgn0001186
ENSDARG00000101482,ENSDART00000160690,FBgn0042711
ENSDARG00000101482,ENSDART00000160690,FBgn0001187
ENSDARG00000105142,ENSDART00000170758,FBgn0032373
ENSDARG00000105142,ENSDART00000170758,FBgn0038613
ENSDARG00000105142,ENSDART00000170758,FBgn0028671
ENSDARG00000105142,ENSDART00000170758,FBgn0028670
ENSDARG00000043211,ENSDART00000063434,
ENSDARG00000030237,ENSDART00000023470,FBgn0030703
ENSDARG00000016474,ENSDART00000028044,
ENSDARG00000042816,ENSDART00000062845,
ENSDARG00000055912,ENSDART00000078316,FBgn0032451
ENSDARG00000015887,ENSDART00000124748,
ENSDARG00000043371,ENSDART00000063662,FBgn0036328
ENSDARG00000043371,ENSDART00000063662,FBgn0262559
ENSDARG00000043371,ENSDART00000063662,FBgn0036327
ENSDARG00000020364,ENSDART00000051313,FBgn0032820
ENSDARG00000038865,ENSDART00000056745,FBgn0032775
ENSDARG00000038865,ENSDART00000056745,FBgn0031813
ENSDARG00000068978,ENSDART00000099984,FBgn0033162
ENSDARG00000039931,ENSDART00000058407,FBgn0031359
ENSDARG00000018478,ENSDART00000013863,FBgn0014031
ENSDARG00000100611,ENSDART00000169064,FBgn0026149
ENSDARG00000017602,ENSDART00000020603,FBgn0039858
ENSDARG00000020114,ENSDART00000010993,FBgn0260795
ENSDARG00000101161,ENSDART00000171313,FBgn0023181
ENSDARG00000005481,ENSDART00000130107,FBgn0000250
ENSDARG00000020956,ENSDART00000024084,FBgn0003067
ENSDARG00000020956,ENSDART00000024084,FBgn0034356
ENSDARG00000014386,ENSDART00000024064,
ENSDARG00000002696,ENSDART00000005547,FBgn0001105
ENSDARG00000010238,ENSDART00000003983,FBgn0037220
ENSDARG00000019223,ENSDART00000011910,FBgn0051712
ENSDARG00000019810,ENSDART00000016135,FBgn0262975
ENSDARG00000008372,ENSDART00000045292,FBgn0020767
ENSDARG00000099185,ENSDART00000164702,FBgn0035398
ENSDARG00000039452,ENSDART00000057638,FBgn0042710
ENSDARG00000039452,ENSDART00000057638,FBgn0001186
ENSDARG00000039452,ENSDART00000057638,FBgn0042711
ENSDARG00000039452,ENSDART00000057638,FBgn0001187
ENSDARG00000010572,ENSDART00000027214,FBgn0052103
ENSDARG00000031483,ENSDART00000131508,
ENSDARG00000030560,ENSDART00000044096,FBgn0036451
ENSDARG00000077291,ENSDART00000110842,FBgn0004867
ENSDARG00000043209,ENSDART00000063418,
ENSDARG00000007603,ENSDART00000031234,FBgn0004574
ENSDARG00000095046,ENSDART00000145868,FBgn0027903
ENSDARG00000078619,ENSDART00000102681,FBgn0035348
ENSDARG00000078619,ENSDART00000102681,FBgn0034898
ENSDARG00000003375,ENSDART00000149584,
ENSDARG00000028346,ENSDART00000030444,
ENSDARG00000032849,ENSDART00000044838,FBgn0027608
ENSDARG00000032849,ENSDART00000044838,FBgn0043070
ENSDARG00000021811,ENSDART00000034580,FBgn0000253
ENSDARG00000087927,ENSDART00000128284,FBgn0036648
ENSDARG00000037018,ENSDART00000053806,FBgn0016794
ENSDARG00000023645,ENSDART00000004797,FBgn0037955
ENSDARG00000025269,ENSDART00000135164,FBgn0086346
ENSDARG00000105116,ENSDART00000167937,FBgn0014002
