WBID,length
WBGene00049634,21
WBGene00049635,21
WBGene00049657,21
WBGene00049659,21
WBGene00049660,21
WBGene00049677,21
WBGene00049679,21
WBGene00049691,21
WBGene00049708,21
WBGene00049722,21
WBGene00049735,21
WBGene00049736,21
WBGene00049738,21
WBGene00049746,21
WBGene00049776,21
WBGene00049792,21
WBGene00049802,21
WBGene00049805,21
WBGene00049834,21
WBGene00049876,21
WBGene00049883,21
WBGene00049910,21
WBGene00049912,21
WBGene00049924,21
WBGene00049958,21
WBGene00049965,21
WBGene00049989,21
WBGene00049993,21
WBGene00050005,21
WBGene00050007,21
WBGene00050010,21
WBGene00050018,21
WBGene00050055,21
WBGene00050064,21
WBGene00050077,21
WBGene00050114,21
WBGene00050152,21
WBGene00050169,21
WBGene00050178,21
WBGene00050181,21
WBGene00050188,21
WBGene00050194,21
WBGene00050214,21
WBGene00050217,21
WBGene00050220,21
WBGene00050231,21
WBGene00050246,21
WBGene00050251,21
WBGene00050256,21
WBGene00050257,21
WBGene00050295,21
WBGene00050320,21
WBGene00050322,21
WBGene00050350,21
WBGene00050357,21
WBGene00050364,21
WBGene00050367,21
WBGene00050368,21
WBGene00050374,21
WBGene00050464,21
WBGene00050475,21
WBGene00050480,21
WBGene00050485,21
WBGene00050486,21
WBGene00050487,21
WBGene00050497,21
WBGene00050498,21
WBGene00050501,21
WBGene00050502,21
WBGene00050515,21
WBGene00050534,21
WBGene00050581,21
WBGene00050583,21
WBGene00050589,21
WBGene00050593,21
WBGene00050607,21
WBGene00050614,21
WBGene00050622,21
WBGene00050648,21
WBGene00050652,21
WBGene00050656,21
WBGene00050659,21
WBGene00050660,21
WBGene00050661,21
WBGene00050670,21
WBGene00050673,21
WBGene00050703,21
WBGene00050727,21
WBGene00050741,21
WBGene00050749,21
WBGene00050767,21
WBGene00050828,21
WBGene00050831,21
WBGene00050860,21
WBGene00050865,21
WBGene00164994,21
WBGene00164997,21
WBGene00165019,21
WBGene00165022,21
WBGene00165031,21
WBGene00165032,21
WBGene00165035,21
WBGene00165054,21
WBGene00165055,21
WBGene00165058,21
WBGene00165078,21
WBGene00165111,21
WBGene00165135,21
WBGene00165159,21
WBGene00165172,21
WBGene00165186,21
WBGene00165215,21
WBGene00165217,21
WBGene00165230,21
WBGene00165235,21
WBGene00165278,21
WBGene00165283,21
WBGene00165308,21
WBGene00165323,21
WBGene00165335,21
WBGene00165344,21
WBGene00165352,21
WBGene00165355,21
WBGene00165360,21
WBGene00165367,21
WBGene00165373,21
WBGene00165389,21
WBGene00165433,21
WBGene00165434,21
WBGene00165436,21
WBGene00165449,21
WBGene00165451,21
WBGene00165454,21
WBGene00165460,21
WBGene00165492,21
WBGene00165494,21
WBGene00165553,21
WBGene00165564,21
WBGene00165592,21
WBGene00165603,21
WBGene00165630,21
WBGene00165635,21
WBGene00165648,21
WBGene00165659,21
WBGene00165666,21
WBGene00165692,21
WBGene00165698,21
WBGene00165733,21
WBGene00165739,21
WBGene00165753,21
WBGene00165795,21
WBGene00165801,21
WBGene00165807,21
WBGene00165835,21
WBGene00165846,21
WBGene00165850,21
WBGene00165880,21
WBGene00165883,21
WBGene00165919,21
WBGene00165935,21
WBGene00165941,21
WBGene00165943,21
WBGene00165977,21
WBGene00165980,21
WBGene00165989,21
WBGene00165994,21
WBGene00165997,21
WBGene00166009,21
WBGene00166014,21
WBGene00166015,21
WBGene00166022,21
WBGene00166031,21
WBGene00166042,21
WBGene00166045,21
WBGene00166069,21
WBGene00166074,21
WBGene00166094,21
WBGene00166118,21
WBGene00166124,21
WBGene00166129,21
WBGene00166138,21
WBGene00166139,21
WBGene00166143,21
WBGene00166165,21
WBGene00166166,21
WBGene00166177,21
WBGene00166192,21
WBGene00166194,21
WBGene00166215,21
WBGene00166227,21
WBGene00166233,21
WBGene00166236,21
WBGene00166237,21
WBGene00166238,21
WBGene00166270,21
WBGene00166281,21
WBGene00166293,21
WBGene00166301,21
WBGene00166312,21
WBGene00166352,21
WBGene00166363,21
WBGene00166395,21
WBGene00166398,21
WBGene00166429,21
WBGene00166437,21
WBGene00166449,21
WBGene00166481,21
WBGene00166487,21
WBGene00166494,21
WBGene00166496,21
WBGene00166498,21
WBGene00166507,21
WBGene00166513,21
WBGene00166550,21
WBGene00166563,21
WBGene00166595,21
WBGene00166604,21
WBGene00166616,21
WBGene00166626,21
WBGene00166641,21
WBGene00166656,21
WBGene00166688,21
WBGene00166700,21
WBGene00166757,21
WBGene00166762,21
WBGene00166769,21
WBGene00166798,21
WBGene00166819,21
WBGene00166828,21
WBGene00166860,21
WBGene00166864,21
WBGene00166870,21
WBGene00166880,21
WBGene00166885,21
WBGene00166904,21
WBGene00166936,21
WBGene00166942,21
WBGene00166943,21
WBGene00166947,21
WBGene00166959,21
WBGene00166971,21
WBGene00166982,21
WBGene00166999,21
WBGene00167010,21
WBGene00167041,21
WBGene00167053,21
WBGene00167054,21
WBGene00167061,21
WBGene00167066,21
WBGene00167078,21
WBGene00167099,21
WBGene00167107,21
WBGene00167108,21
WBGene00167118,21
WBGene00167135,21
WBGene00167165,21
WBGene00167187,21
WBGene00167246,21
WBGene00167249,21
WBGene00167256,21
WBGene00167258,21
WBGene00167264,21
WBGene00167272,21
WBGene00167287,21
WBGene00167336,21
WBGene00167384,21
WBGene00167395,21
WBGene00167401,21
WBGene00167407,21
WBGene00167422,21
WBGene00167455,21
WBGene00167458,21
WBGene00167466,21
WBGene00167470,21
WBGene00167548,21
WBGene00167590,21
WBGene00167621,21
WBGene00167641,21
WBGene00167658,21
WBGene00167663,21
WBGene00167664,21
WBGene00167666,21
WBGene00167670,21
WBGene00167675,21
WBGene00167679,21
WBGene00167681,21
WBGene00167700,21
WBGene00167720,21
WBGene00167740,21
WBGene00167748,21
WBGene00167749,21
WBGene00167788,21
WBGene00167839,21
WBGene00167846,21
WBGene00167861,21
WBGene00167864,21
WBGene00167865,21
WBGene00167882,21
WBGene00167894,21
WBGene00167895,21
WBGene00167908,21
WBGene00167916,21
WBGene00167936,21
WBGene00167942,21
WBGene00167948,21
WBGene00167959,21
WBGene00167974,21
WBGene00167976,21
WBGene00167999,21
WBGene00168014,21
WBGene00168015,21
WBGene00168017,21
WBGene00168018,21
WBGene00168048,21
WBGene00168050,21
WBGene00168066,21
WBGene00168069,21
WBGene00168072,21
WBGene00168073,21
WBGene00168084,21
WBGene00168087,21
WBGene00168100,21
WBGene00168119,21
WBGene00168131,21
WBGene00168136,21
WBGene00168138,21
WBGene00168170,21
WBGene00168184,21
WBGene00168185,21
WBGene00168209,21
WBGene00168220,21
WBGene00168240,21
WBGene00168264,21
WBGene00168280,21
WBGene00168323,21
WBGene00168372,21
WBGene00168373,21
WBGene00168384,21
WBGene00168418,21
WBGene00168423,21
WBGene00168431,21
WBGene00168455,21
WBGene00168461,21
WBGene00168468,21
WBGene00168469,21
WBGene00168480,21
WBGene00168483,21
WBGene00168489,21
WBGene00168511,21
WBGene00168518,21
WBGene00168521,21
WBGene00168523,21
WBGene00168526,21
WBGene00168564,21
WBGene00168572,21
WBGene00168581,21
WBGene00168594,21
WBGene00168608,21
WBGene00168617,21
WBGene00168621,21
WBGene00168647,21
WBGene00168679,21
WBGene00168681,21
WBGene00168685,21
WBGene00168688,21
WBGene00168691,21
WBGene00168698,21
WBGene00168709,21
WBGene00168713,21
WBGene00168721,21
WBGene00168728,21
WBGene00168734,21
WBGene00168756,21
WBGene00168782,21
WBGene00168793,21
WBGene00168806,21
WBGene00168822,21
WBGene00168834,21
WBGene00168835,21
WBGene00168846,21
WBGene00168858,21
WBGene00168862,21
WBGene00168869,21
WBGene00168871,21
WBGene00168889,21
WBGene00168897,21
WBGene00168903,21
WBGene00168912,21
WBGene00168916,21
WBGene00168917,21
WBGene00168919,21
WBGene00168920,21
WBGene00168931,21
WBGene00168936,21
WBGene00168938,21
WBGene00168975,21
WBGene00168984,21
WBGene00169012,21
WBGene00169047,21
WBGene00169063,21
WBGene00169087,21
WBGene00169090,21
WBGene00169099,21
WBGene00169110,21
WBGene00169112,21
WBGene00169140,21
WBGene00169143,21
WBGene00169144,21
WBGene00169161,21
WBGene00169174,21
WBGene00169182,21
WBGene00169186,21
WBGene00169193,21
WBGene00169201,21
WBGene00169202,21
WBGene00169204,21
WBGene00169235,21
WBGene00169249,21
WBGene00169264,21
WBGene00169287,21
WBGene00169293,21
WBGene00169310,21
WBGene00169315,21
WBGene00169325,21
WBGene00169380,21
WBGene00169381,21
WBGene00169411,21
WBGene00169414,21
WBGene00169429,21
WBGene00169433,21
WBGene00169437,21
WBGene00169438,21
WBGene00169444,21
WBGene00169456,21
WBGene00169460,21
WBGene00169463,21
WBGene00169466,21
WBGene00169469,21
WBGene00169482,21
WBGene00169504,21
WBGene00169508,21
WBGene00169511,21
WBGene00169523,21
WBGene00169535,21
WBGene00169549,21
WBGene00169575,21
WBGene00169582,21
WBGene00169599,21
WBGene00169603,21
WBGene00169610,21
WBGene00169632,21
WBGene00169652,21
WBGene00169665,21
WBGene00169692,21
WBGene00169699,21
WBGene00169711,21
WBGene00169716,21
WBGene00169756,21
WBGene00169773,21
WBGene00169774,21
WBGene00169780,21
WBGene00169783,21
WBGene00169785,21
WBGene00169788,21
WBGene00169794,21
WBGene00169811,21
WBGene00169833,21
WBGene00169847,21
WBGene00169858,21
WBGene00169865,21
WBGene00169873,21
WBGene00169890,21
WBGene00169896,21
WBGene00169899,21
WBGene00169902,21
WBGene00169903,21
WBGene00169908,21
WBGene00169926,21
WBGene00169928,21
WBGene00169939,21
WBGene00169960,21
WBGene00169998,21
WBGene00170058,21
WBGene00170064,21
WBGene00170066,21
WBGene00170088,21
WBGene00170103,21
WBGene00170111,21
WBGene00170116,21
WBGene00170124,21
WBGene00170125,21
WBGene00170136,21
WBGene00170145,21
WBGene00170160,21
WBGene00170172,21
WBGene00170174,21
WBGene00170178,21
WBGene00170182,21
WBGene00170191,21
WBGene00170194,21
WBGene00170207,21
WBGene00170210,21
WBGene00170214,21
WBGene00170216,21
WBGene00170221,21
WBGene00170222,21
WBGene00170232,21
WBGene00170235,21
WBGene00170236,21
WBGene00170271,21
WBGene00170282,21
WBGene00170290,21
WBGene00170292,21
WBGene00170366,21
WBGene00170389,21
WBGene00170403,21
WBGene00170410,21
WBGene00170450,21
WBGene00170490,21
WBGene00170503,21
WBGene00170511,21
WBGene00170518,21
WBGene00170523,21
WBGene00170525,21
WBGene00170526,21
WBGene00170540,21
WBGene00170541,21
WBGene00170542,21
WBGene00170556,21
WBGene00170560,21
WBGene00170583,21
WBGene00170604,21
WBGene00170605,21
WBGene00170621,21
WBGene00170636,21
WBGene00170639,21
WBGene00170678,21
WBGene00170683,21
WBGene00170701,21
WBGene00170712,21
WBGene00170714,21
WBGene00170719,21
WBGene00170727,21
WBGene00170729,21
WBGene00170752,21
WBGene00170788,21
WBGene00170826,21
WBGene00170850,21
WBGene00170866,21
WBGene00170873,21
WBGene00170877,21
WBGene00170895,21
WBGene00170899,21
WBGene00170905,21
WBGene00170916,21
WBGene00170946,21
WBGene00170952,21
WBGene00170960,21
WBGene00170961,21
WBGene00170974,21
WBGene00170978,21
WBGene00170979,21
WBGene00171000,21
WBGene00171006,21
WBGene00171021,21
WBGene00171039,21
WBGene00171043,21
WBGene00171081,21
WBGene00171095,21
WBGene00171107,21
WBGene00171118,21
WBGene00171134,21
WBGene00171147,21
WBGene00171164,21
WBGene00171199,21
WBGene00171216,21
WBGene00171220,21
WBGene00171252,21
WBGene00171257,21
WBGene00171277,21
WBGene00171282,21
WBGene00171292,21
WBGene00171306,21
WBGene00171322,21
WBGene00171355,21
WBGene00171357,21
WBGene00171366,21
WBGene00171373,21
WBGene00171385,21
WBGene00171404,21
WBGene00171407,21
WBGene00171428,21
WBGene00171459,21
WBGene00171460,21
WBGene00171476,21
WBGene00171510,21
WBGene00171537,21
WBGene00171551,21
WBGene00171554,21
WBGene00171561,21
WBGene00171569,21
WBGene00171592,21
WBGene00171607,21
WBGene00171641,21
WBGene00171660,21
WBGene00171667,21
WBGene00171693,21
WBGene00171716,21
WBGene00171734,21
WBGene00171735,21
WBGene00171742,21
WBGene00171770,21
WBGene00171785,21
WBGene00171800,21
WBGene00171821,21
WBGene00171837,21
WBGene00171843,21
WBGene00171859,21
WBGene00171864,21
WBGene00171866,21
WBGene00171870,21
WBGene00171873,21
WBGene00171875,21
WBGene00171888,21
WBGene00171913,21
WBGene00171914,21
WBGene00171915,21
WBGene00171947,21
WBGene00171955,21
WBGene00171960,21
WBGene00171983,21
WBGene00172010,21
WBGene00172028,21
WBGene00172030,21
WBGene00172034,21
WBGene00172039,21
WBGene00172057,21
WBGene00172070,21
WBGene00172079,21
WBGene00172084,21
WBGene00172107,21
WBGene00172110,21
WBGene00172117,21
WBGene00172143,21
WBGene00172153,21
WBGene00172198,21
WBGene00172209,21
WBGene00172228,21
WBGene00172245,21
WBGene00172247,21
WBGene00172253,21
WBGene00172264,21
WBGene00172274,21
WBGene00172281,21
WBGene00172283,21
WBGene00172286,21
WBGene00172296,21
WBGene00172300,21
WBGene00172301,21
WBGene00172307,21
WBGene00172337,21
WBGene00172343,21
WBGene00172355,21
WBGene00172356,21
WBGene00172357,21
WBGene00172359,21
WBGene00172366,21
WBGene00172455,21
WBGene00172457,21
WBGene00172458,21
WBGene00172466,21
WBGene00172479,21
WBGene00172487,21
WBGene00172492,21
WBGene00172495,21
WBGene00172498,21
WBGene00172542,21
WBGene00172543,21
WBGene00172550,21
WBGene00172552,21
WBGene00172563,21
WBGene00172569,21
WBGene00172580,21
WBGene00172585,21
WBGene00172613,21
WBGene00172615,21
WBGene00172634,21
WBGene00172656,21
WBGene00172677,21
WBGene00172693,21
WBGene00172705,21
WBGene00172717,21
WBGene00172740,21
WBGene00172745,21
WBGene00172749,21
WBGene00172787,21
WBGene00172804,21
WBGene00172808,21
WBGene00172825,21
WBGene00172841,21
WBGene00172844,21
WBGene00172855,21
WBGene00172859,21
WBGene00172887,21
WBGene00172891,21
WBGene00172899,21
WBGene00172921,21
WBGene00172944,21
WBGene00172958,21
WBGene00172971,21
WBGene00172984,21
WBGene00172988,21
WBGene00173002,21
WBGene00173007,21
WBGene00173045,21
WBGene00173050,21
WBGene00173058,21
WBGene00173061,21
WBGene00173073,21
WBGene00173097,21
WBGene00173147,21
WBGene00173160,21
WBGene00173176,21
WBGene00173184,21
WBGene00173187,21
WBGene00173199,21
WBGene00173206,21
WBGene00173226,21
WBGene00173236,21
WBGene00173254,21
WBGene00173286,21
WBGene00173288,21
WBGene00173296,21
WBGene00173311,21
WBGene00173314,21
WBGene00173315,21
WBGene00173322,21
WBGene00173350,21
WBGene00173359,21
WBGene00173384,21
WBGene00173397,21
WBGene00173403,21
WBGene00173408,21
WBGene00173431,21
WBGene00173440,21
WBGene00173446,21
WBGene00173457,21
WBGene00173462,21
WBGene00173482,21
WBGene00173539,21
WBGene00173545,21
WBGene00173561,21
WBGene00173599,21
WBGene00173600,21
WBGene00173614,21
WBGene00173624,21
WBGene00173625,21
WBGene00173644,21
WBGene00173658,21
WBGene00173669,21
WBGene00173700,21
WBGene00173701,21
WBGene00173722,21
WBGene00173747,21
WBGene00173759,21
WBGene00173761,21
WBGene00173793,21
WBGene00173794,21
WBGene00173799,21
WBGene00173841,21
WBGene00173852,21
WBGene00173858,21
WBGene00173872,21
WBGene00173878,21
WBGene00173897,21
WBGene00173900,21
WBGene00173902,21
WBGene00173908,21
WBGene00173922,21
WBGene00173925,21
WBGene00173928,21
WBGene00173947,21
WBGene00173968,21
WBGene00173987,21
WBGene00173991,21
WBGene00174039,21
WBGene00174048,21
WBGene00174060,21
WBGene00174086,21
WBGene00174097,21
WBGene00174107,21
WBGene00174151,21
WBGene00174163,21
WBGene00174169,21
WBGene00174171,21
WBGene00174177,21
WBGene00174187,21
WBGene00174188,21
WBGene00174198,21
WBGene00174204,21
WBGene00174210,21
WBGene00174235,21
WBGene00174247,21
WBGene00174248,21
WBGene00174254,21
WBGene00174255,21
WBGene00174260,21
WBGene00174264,21
WBGene00174278,21
WBGene00174282,21
WBGene00174286,21
WBGene00174292,21
WBGene00174301,21
WBGene00174307,21
WBGene00174328,21
WBGene00174330,21
WBGene00174354,21
WBGene00174389,21
WBGene00174393,21
WBGene00174395,21
WBGene00174530,21
WBGene00174545,21
WBGene00174563,21
WBGene00174580,21
WBGene00174603,21
WBGene00174616,21
WBGene00174639,21
WBGene00174640,21
WBGene00174657,21
WBGene00174673,21
WBGene00174679,21
WBGene00174683,21
WBGene00174714,21
WBGene00174717,21
WBGene00174747,21
WBGene00174755,21
WBGene00174772,21
WBGene00174782,21
WBGene00174792,21
WBGene00174822,21
WBGene00174830,21
WBGene00174838,21
WBGene00174855,21
WBGene00174864,21
WBGene00174876,21
WBGene00174897,21
WBGene00174900,21
WBGene00174902,21
WBGene00174905,21
WBGene00174907,21
WBGene00174926,21
WBGene00174983,21
WBGene00175014,21
WBGene00175018,21
WBGene00196520,118
WBGene00197386,90
WBGene00199452,83
WBGene00200445,150
WBGene00200457,235
WBGene00202073,118
WBGene00220221,89
WBGene00220222,154
WBGene00220223,105
WBGene00014606,73
WBGene00014607,72
WBGene00045527,21
WBGene00045542,21
WBGene00045562,21
WBGene00045575,21
WBGene00045593,21
WBGene00045594,21
WBGene00045622,21
WBGene00045640,21
WBGene00045647,21
WBGene00045663,21
WBGene00045673,21
WBGene00045674,21
WBGene00045675,21
WBGene00045689,21
WBGene00045702,21
WBGene00045704,21
WBGene00045734,21
WBGene00045737,21
WBGene00045741,21
WBGene00045753,21
WBGene00045791,21
WBGene00045810,21
WBGene00045823,21
WBGene00045827,21
WBGene00045840,21
WBGene00045846,21
WBGene00045849,21
WBGene00045864,21
WBGene00045887,21
WBGene00045895,21
WBGene00045912,21
WBGene00045944,21
WBGene00045945,21
WBGene00045956,21
WBGene00045962,21
WBGene00045987,21
WBGene00045989,21
WBGene00045991,21
WBGene00045999,21
WBGene00046001,21
WBGene00046005,21
WBGene00046006,21
WBGene00046015,21
WBGene00046022,21
WBGene00046029,21
WBGene00046043,21
WBGene00046049,21
WBGene00046057,21
WBGene00046059,21
WBGene00046063,21
WBGene00046095,21
WBGene00046102,21
WBGene00046118,21
WBGene00046120,21
WBGene00046121,21
WBGene00046146,21
WBGene00046151,21
WBGene00046173,21
WBGene00046180,21
WBGene00046206,21
WBGene00046226,21
WBGene00046228,21
WBGene00046230,21
WBGene00046241,21
WBGene00046243,21
WBGene00046254,21
WBGene00046263,21
WBGene00046278,21
WBGene00046279,21
WBGene00046281,21
WBGene00046292,21
WBGene00046296,21
WBGene00046305,21
WBGene00046307,21
WBGene00046309,21
WBGene00046335,21
WBGene00046347,21
WBGene00046366,21
WBGene00046371,21
WBGene00046373,21
WBGene00046375,21
WBGene00046397,21
WBGene00046414,21
WBGene00046428,21
WBGene00046429,21
WBGene00046443,21
WBGene00046446,21
WBGene00046447,21
WBGene00046473,21
WBGene00046479,21
WBGene00046485,21
WBGene00046492,21
WBGene00046502,21
WBGene00046504,21
WBGene00046506,21
WBGene00046508,21
WBGene00046518,21
WBGene00046532,21
WBGene00046534,21
WBGene00046553,21
WBGene00046555,21
WBGene00046571,21
WBGene00046573,21
WBGene00046576,21
WBGene00046586,21
WBGene00046600,21
WBGene00046609,21
WBGene00046626,21
WBGene00046647,21
WBGene00046653,21
WBGene00046655,21
WBGene00046662,21
WBGene00046671,21
WBGene00046677,21
WBGene00046683,21
WBGene00046696,21
WBGene00046710,21
WBGene00046716,21
WBGene00046725,21
WBGene00046727,21
WBGene00046740,21
WBGene00046743,21
WBGene00046746,21
WBGene00046752,21
WBGene00046777,21
WBGene00046779,21
WBGene00046805,21
WBGene00046820,21
WBGene00046832,21
WBGene00046846,21
WBGene00046872,21
WBGene00046876,21
WBGene00046892,21
WBGene00046898,21
WBGene00046902,21
WBGene00046912,21
WBGene00046914,21
WBGene00046925,21
WBGene00046934,21
WBGene00046945,21
WBGene00046947,21
WBGene00046960,21
WBGene00046966,21
WBGene00046968,21
WBGene00046977,21
WBGene00046990,21
WBGene00046993,21
WBGene00046997,21
WBGene00047023,21
WBGene00047037,21
WBGene00047039,21
WBGene00047045,21
WBGene00047051,21
WBGene00047074,21
WBGene00047077,21
WBGene00047097,21
WBGene00047098,21
WBGene00047105,21
WBGene00047112,21
WBGene00047120,21
WBGene00047131,21
WBGene00047141,21
WBGene00047143,21
WBGene00047146,21
WBGene00047174,21
WBGene00047175,21
WBGene00047181,21
WBGene00047182,21
WBGene00047185,21
WBGene00047186,21
WBGene00047198,21
WBGene00047199,21
WBGene00047200,21
WBGene00047201,21
WBGene00047214,21
WBGene00047241,21
WBGene00047244,21
WBGene00047271,21
WBGene00047274,21
WBGene00047282,21
WBGene00047286,21
WBGene00047291,21
WBGene00047299,21
WBGene00047316,21
WBGene00047333,21
WBGene00047344,21
WBGene00047345,21
WBGene00047347,21
WBGene00047368,21
WBGene00047371,21
WBGene00047381,21
WBGene00047401,21
WBGene00047419,21
WBGene00047441,21
WBGene00047443,21
WBGene00047475,21
WBGene00047478,21
WBGene00047491,21
WBGene00047492,21
WBGene00047497,21
WBGene00047514,21
WBGene00047520,21
WBGene00047522,21
WBGene00047524,21
WBGene00047526,21
WBGene00047539,21
WBGene00047550,21
WBGene00047559,21
WBGene00047560,21
WBGene00047574,21
WBGene00047584,21
WBGene00047587,21
WBGene00047588,21
WBGene00047590,21
WBGene00047601,21
WBGene00047613,21
WBGene00047629,21
WBGene00047646,21
WBGene00047652,21
WBGene00047654,21
WBGene00047655,21
WBGene00047664,21
WBGene00047667,21
WBGene00047699,21
WBGene00047704,21
WBGene00047713,21
WBGene00047729,21
WBGene00047731,21
WBGene00047735,21
WBGene00047745,21
WBGene00047760,21
WBGene00047778,21
WBGene00047779,21
WBGene00047783,21
WBGene00047786,21
WBGene00047792,21
WBGene00047794,21
WBGene00047799,21
WBGene00047828,21
WBGene00047851,21
WBGene00047860,21
WBGene00047862,21
WBGene00047871,21
WBGene00047875,21
WBGene00047885,21
WBGene00047894,21
WBGene00047900,21
WBGene00047901,21
WBGene00047908,21
WBGene00047920,21
WBGene00047950,21
WBGene00047956,21
WBGene00047959,21
WBGene00047967,21
WBGene00047969,21
WBGene00047974,21
WBGene00047987,21
WBGene00047995,21
WBGene00048009,21
WBGene00048011,21
WBGene00048020,21
WBGene00048027,21
WBGene00048037,21
WBGene00048043,21
WBGene00048044,21
WBGene00048050,21
WBGene00048051,21
WBGene00048056,21
WBGene00048063,21
WBGene00048069,21
WBGene00048073,21
WBGene00048091,21
WBGene00048092,21
WBGene00048098,21
WBGene00048100,21
WBGene00048113,21
WBGene00048118,21
WBGene00048124,21
WBGene00048136,21
WBGene00048155,21
WBGene00048161,21
WBGene00048165,21
WBGene00048173,21
WBGene00048182,21
WBGene00048195,21
WBGene00048202,21
WBGene00048219,21
WBGene00048221,21
WBGene00048224,21
WBGene00048241,21
WBGene00048242,21
WBGene00048247,21
WBGene00048251,21
WBGene00048272,21
WBGene00048276,21
WBGene00048277,21
WBGene00048280,21
WBGene00048286,21
WBGene00048287,21
WBGene00048292,21
WBGene00048296,21
WBGene00048298,21
WBGene00048330,21
WBGene00048346,21
WBGene00048348,21
WBGene00048353,21
WBGene00048354,21
WBGene00048368,21
WBGene00048385,21
WBGene00048386,21
WBGene00048398,21
WBGene00048399,21
WBGene00048403,21
WBGene00048414,21
WBGene00048421,21
WBGene00048428,21
WBGene00048432,21
WBGene00048445,21
WBGene00048461,21
WBGene00048462,21
WBGene00048467,21
WBGene00048473,21
WBGene00048478,21
WBGene00048501,21
WBGene00048512,21
WBGene00048515,21
WBGene00048526,21
WBGene00048533,21
WBGene00048543,21
WBGene00048544,21
WBGene00048554,21
WBGene00048558,21
WBGene00048567,21
WBGene00048571,21
WBGene00048579,21
WBGene00048583,21
WBGene00048592,21
WBGene00048598,21
WBGene00048623,21
WBGene00048635,21
WBGene00048652,21
WBGene00048656,21
WBGene00048685,21
WBGene00048687,21
WBGene00048717,21
WBGene00048734,21
WBGene00048743,21
WBGene00048773,21
WBGene00048776,21
WBGene00048789,21
WBGene00048791,21
WBGene00048793,21
WBGene00048802,21
WBGene00048810,21
WBGene00048826,21
WBGene00048833,21
WBGene00048839,21
WBGene00048847,21
WBGene00048851,21
WBGene00048867,21
WBGene00048870,21
WBGene00048884,21
WBGene00048886,21
WBGene00048887,21
WBGene00048895,21
WBGene00048901,21
WBGene00048986,21
WBGene00048999,21
WBGene00049006,21
WBGene00049018,21
WBGene00049031,21
WBGene00049036,21
WBGene00049038,21
WBGene00049039,21
WBGene00049040,21
WBGene00049058,21
WBGene00049062,21
WBGene00049067,21
WBGene00049108,21
WBGene00049111,21
WBGene00049120,21
WBGene00049128,21
WBGene00049156,21
WBGene00049166,21
WBGene00049169,21
WBGene00049185,21
WBGene00049186,21
WBGene00049207,21
WBGene00049222,21
WBGene00049230,21
WBGene00049237,21
WBGene00049240,21
WBGene00049245,21
WBGene00049246,21
WBGene00049251,21
WBGene00049285,21
WBGene00049296,21
WBGene00049303,21
WBGene00049311,21
WBGene00049314,21
WBGene00049335,21
WBGene00049343,21
WBGene00049344,21
WBGene00049345,21
WBGene00049354,21
WBGene00049359,21
WBGene00049365,21
WBGene00049369,21
WBGene00049376,21
WBGene00049383,21
WBGene00049389,21
WBGene00049404,21
WBGene00049407,21
WBGene00049412,21
WBGene00049421,21
WBGene00049422,21
WBGene00049461,21
WBGene00049470,21
WBGene00049486,21
WBGene00049489,21
WBGene00049491,21
WBGene00049494,21
WBGene00049497,21
WBGene00049509,21
WBGene00049517,21
WBGene00049518,21
WBGene00049521,21
WBGene00049522,21
WBGene00049529,21
WBGene00049535,21
WBGene00049536,21
WBGene00049542,21
WBGene00049543,21
WBGene00049544,21
WBGene00049547,21
WBGene00049554,21
WBGene00049563,21
WBGene00049564,21
WBGene00049569,21
WBGene00049578,21
WBGene00049587,21
WBGene00049607,21
WBGene00049611,21
WBGene00049629,21
WBGene00049636,21
WBGene00049642,21
WBGene00049647,21
WBGene00049673,21
WBGene00049678,21
WBGene00049697,21
WBGene00049719,21
WBGene00049725,21
WBGene00049729,21
WBGene00049751,21
WBGene00049768,21
WBGene00049774,21
WBGene00049794,21
WBGene00049795,21
WBGene00049808,21
WBGene00049840,21
WBGene00049843,21
WBGene00049854,21
WBGene00049870,21
WBGene00049874,21
WBGene00049875,21
WBGene00049877,21
WBGene00049884,21
WBGene00049903,21
WBGene00049907,21
WBGene00049990,21
WBGene00049992,21
WBGene00050011,21
WBGene00050015,21
WBGene00050024,21
WBGene00050026,21
WBGene00050028,21
WBGene00050035,21
WBGene00050039,21
WBGene00050042,21
WBGene00050080,21
WBGene00050085,21
WBGene00050091,21
WBGene00050092,21
WBGene00050100,21
WBGene00050117,21
WBGene00050130,21
WBGene00050165,21
WBGene00050175,21
WBGene00050176,21
WBGene00050177,21
WBGene00050180,21
WBGene00050185,21
WBGene00050202,21
WBGene00050203,21
WBGene00050211,21
WBGene00050221,21
WBGene00050224,21
WBGene00050233,21
WBGene00050248,21
WBGene00050266,21
WBGene00050270,21
WBGene00050272,21
WBGene00050308,21
WBGene00050309,21
WBGene00050315,21
WBGene00050324,21
WBGene00050331,21
WBGene00050339,21
WBGene00050340,21
WBGene00050344,21
WBGene00050354,21
WBGene00050361,21
WBGene00050369,21
WBGene00050376,21
WBGene00050380,21
WBGene00050391,21
WBGene00050393,21
WBGene00050400,21
WBGene00050407,21
WBGene00050409,21
WBGene00050416,21
WBGene00050424,21
WBGene00050426,21
WBGene00050431,21
WBGene00050433,21
WBGene00050438,21
WBGene00050439,21
WBGene00050458,21
WBGene00050470,21
WBGene00050478,21
WBGene00050484,21
WBGene00050490,21
WBGene00050505,21
WBGene00050527,21
