WBID,length
WBGene00020901,669
WBGene00020902,2450
WBGene00020902,668
WBGene00020903,2224
WBGene00020904,1691
WBGene00020905,689
WBGene00020906,1476
WBGene00020906,1494
WBGene00020907,285
WBGene00020908,1934
WBGene00020909,1421
WBGene00020910,1183
WBGene00020911,2383
WBGene00020912,693
WBGene00020912,820
WBGene00020913,387
WBGene00020914,2613
WBGene00020915,1789
WBGene00020915,1791
WBGene00020917,416
WBGene00020917,390
WBGene00020918,970
WBGene00020919,3998
WBGene00020920,1478
WBGene00020920,1871
WBGene00020921,1903
WBGene00020921,1435
WBGene00020922,180
WBGene00020923,336
WBGene00020924,1426
WBGene00020927,1139
WBGene00020929,686
WBGene00020929,693
WBGene00020930,2514
WBGene00020930,2511
WBGene00020930,2484
WBGene00020930,2497
WBGene00020930,2251
WBGene00020930,2263
WBGene00020930,2366
WBGene00020930,1896
WBGene00020930,1893
WBGene00020930,2073
WBGene00020930,2515
WBGene00020930,2437
WBGene00020931,551
WBGene00020932,1639
WBGene00020933,1428
WBGene00020933,1420
WBGene00020935,4643
WBGene00020935,2856
WBGene00020936,1790
WBGene00020936,1557
WBGene00020937,329
WBGene00020938,1254
WBGene00020939,432
WBGene00020940,763
WBGene00020941,839
WBGene00020942,1108
WBGene00020943,450
WBGene00020944,201
WBGene00020945,815
WBGene00020946,252
WBGene00020947,1034
WBGene00020948,1371
WBGene00020949,1264
WBGene00020949,412
WBGene00020949,587
WBGene00020949,1348
WBGene00020950,1644
WBGene00020951,789
WBGene00020952,2255
WBGene00020953,1038
WBGene00020954,970
WBGene00020955,881
WBGene00020957,2142
WBGene00020959,1536
WBGene00020960,462
WBGene00020961,1372
WBGene00020962,1857
WBGene00020964,5094
WBGene00020966,2580
WBGene00020967,934
WBGene00020968,1562
WBGene00020968,1780
WBGene00020970,861
WBGene00020972,2631
WBGene00020973,997
WBGene00020973,1013
WBGene00020974,1746
WBGene00020976,2147
WBGene00020976,2108
WBGene00020976,1441
WBGene00020977,2061
WBGene00020978,1962
WBGene00020979,720
WBGene00020981,582
WBGene00020982,427
WBGene00020983,532
WBGene00020984,1099
WBGene00020985,1069
WBGene00020985,1140
WBGene00020985,1232
WBGene00020986,603
WBGene00020987,827
WBGene00020988,603
WBGene00020989,1293
WBGene00020990,1108
WBGene00020990,1069
WBGene00020993,1310
WBGene00020993,396
WBGene00020994,909
WBGene00020995,647
WBGene00020995,513
WBGene00020995,470
WBGene00020995,204
WBGene00020995,30
WBGene00020997,985
WBGene00020997,991
WBGene00020999,1802
WBGene00021000,857
WBGene00021000,361
WBGene00021001,441
WBGene00021002,3112
WBGene00021003,843
WBGene00021004,2001
WBGene00021005,803
WBGene00021005,760
WBGene00021006,639
WBGene00021007,4197
WBGene00021008,916
WBGene00021009,5308
WBGene00021009,2348
WBGene00021009,5314
WBGene00021009,5020
WBGene00021009,4061
WBGene00021009,5026
WBGene00021009,4451
WBGene00021009,4163
WBGene00021009,4265
WBGene00021009,3977
WBGene00021009,4004
WBGene00021009,4102
WBGene00021009,3716
WBGene00021009,3814
WBGene00021009,5306
WBGene00021009,4102
WBGene00021009,3814
WBGene00021010,1187
WBGene00021011,1619
WBGene00021012,2438
WBGene00021012,2100
WBGene00021012,2447
WBGene00021012,2109
WBGene00021012,1725
WBGene00021012,1387
WBGene00021012,1734
WBGene00021012,1396
WBGene00021013,645
WBGene00021014,1693
WBGene00021015,1693
WBGene00021016,1467
WBGene00021017,1706
WBGene00021018,567
WBGene00021018,653
WBGene00021019,1325
WBGene00021020,1430
WBGene00021020,1501
WBGene00021020,1774
WBGene00021021,765
WBGene00021022,1140
WBGene00021023,540
WBGene00021024,454
WBGene00021025,1515
WBGene00021026,550
WBGene00021027,1125
WBGene00021028,1380
WBGene00021029,258
WBGene00021030,213
WBGene00021031,366
WBGene00021032,736
WBGene00021033,1007
WBGene00021034,1374
WBGene00021035,800
WBGene00021036,6219
WBGene00021036,2855
WBGene00021036,2570
WBGene00021036,3054
WBGene00021036,5356
WBGene00021037,1247
WBGene00021037,1074
WBGene00021038,1477
WBGene00021039,3730
WBGene00021040,595
WBGene00021041,2101
WBGene00021042,972
WBGene00021043,2062
WBGene00021043,2063
WBGene00021043,1981
WBGene00021043,1783
WBGene00021043,2062
WBGene00021043,1456
WBGene00021043,2185
WBGene00021043,2186
WBGene00021044,1019
WBGene00021045,330
WBGene00021046,527
WBGene00021047,1927
WBGene00021047,2168
WBGene00021047,805
WBGene00021047,322
WBGene00021047,407
WBGene00021047,2110
WBGene00021048,1330
WBGene00021048,1344
WBGene00021048,1306
WBGene00021048,1320
WBGene00021049,2925
WBGene00021050,854
WBGene00021050,686
WBGene00021051,2630
WBGene00021052,573
WBGene00021053,2406
WBGene00021054,786
WBGene00021055,1044
WBGene00021056,1711
WBGene00021057,1655
WBGene00021058,3245
WBGene00021059,973
WBGene00021060,894
WBGene00021061,1452
WBGene00021063,1005
WBGene00021066,1488
WBGene00021067,1057
WBGene00021068,1013
WBGene00021070,1082
WBGene00021071,1139
WBGene00021072,1130
WBGene00021073,2227
WBGene00021074,1541
WBGene00021075,1146
WBGene00021075,984
WBGene00021075,805
WBGene00021075,956
WBGene00021075,870
WBGene00021076,707
WBGene00021076,960
WBGene00021078,1978
WBGene00021078,1887
WBGene00021078,1845
WBGene00021078,1803
WBGene00021078,1885
WBGene00021079,385
WBGene00021080,929
WBGene00021081,1116
WBGene00021082,1234
WBGene00021083,460
WBGene00021084,466
WBGene00021085,535
WBGene00021086,426
WBGene00021087,648
WBGene00021088,1847
WBGene00021088,1843
WBGene00021089,618
WBGene00021089,597
WBGene00021089,703
WBGene00021090,276
WBGene00021091,294
WBGene00021092,1183
WBGene00021093,885
WBGene00021094,485
WBGene00021095,1047
WBGene00021096,738
WBGene00021097,1377
WBGene00021097,1469
WBGene00021098,639
WBGene00021099,375
WBGene00021100,339
WBGene00021101,578
WBGene00021103,1790
WBGene00021104,839
WBGene00021104,619
WBGene00021104,772
WBGene00021105,804
WBGene00021106,1041
WBGene00021107,951
WBGene00021108,471
WBGene00021109,1320
WBGene00021110,1383
WBGene00021111,894
WBGene00021112,1048
WBGene00021113,1049
WBGene00021114,905
WBGene00021115,939
WBGene00021116,1254
WBGene00021117,610
WBGene00021118,2088
WBGene00021120,537
WBGene00021121,1371
WBGene00021122,1014
WBGene00021123,668
WBGene00021124,1254
WBGene00021125,1191
WBGene00021125,1152
WBGene00021125,1374
WBGene00021125,1234
WBGene00021126,207
WBGene00021127,765
WBGene00021127,639
WBGene00021128,1343
WBGene00021128,1326
WBGene00021129,317
WBGene00021130,1550
WBGene00021131,618
WBGene00021132,1589
WBGene00021133,475
WBGene00021134,619
WBGene00021135,707
WBGene00021136,703
WBGene00021137,486
WBGene00021138,957
WBGene00021139,1356
WBGene00021140,1056
WBGene00021141,957
WBGene00021142,525
WBGene00021143,651
WBGene00021144,633
WBGene00021145,636
WBGene00021146,1034
WBGene00021147,1320
WBGene00021148,1603
WBGene00021149,641
WBGene00021149,643
WBGene00021149,642
WBGene00021150,273
WBGene00021152,3239
WBGene00021152,1909
WBGene00021152,3053
WBGene00021152,3202
WBGene00021153,1180
WBGene00021154,339
WBGene00021155,1551
WBGene00021156,1596
WBGene00021156,743
WBGene00021157,1582
WBGene00021157,1443
WBGene00021157,640
WBGene00021158,1815
WBGene00021158,494
WBGene00021159,1537
WBGene00021160,1693
WBGene00021161,583
WBGene00021161,426
WBGene00021162,509
WBGene00021163,1278
WBGene00021164,1095
WBGene00021165,741
WBGene00021166,894
WBGene00021167,1590
WBGene00021168,1443
WBGene00021169,1002
WBGene00021170,1047
WBGene00021171,4160
WBGene00021172,477
WBGene00021173,552
WBGene00021174,849
WBGene00021175,843
WBGene00021175,696
WBGene00021176,1054
WBGene00021177,1026
WBGene00021178,1280
WBGene00021179,906
WBGene00021180,2088
WBGene00021182,966
WBGene00021183,1185
WBGene00021183,1368
WBGene00021184,1020
WBGene00021185,790
WBGene00021186,1371
WBGene00021187,456
WBGene00021188,324
WBGene00021189,350
WBGene00021190,501
WBGene00021191,969
WBGene00021191,836
WBGene00021191,594
WBGene00021192,1415
WBGene00021193,1678
WBGene00021194,4401
WBGene00021195,790
WBGene00021196,705
WBGene00021197,777
WBGene00021198,1477
WBGene00021199,177
WBGene00021200,1557
WBGene00021201,923
WBGene00021201,841
WBGene00021202,1110
WBGene00021204,1041
WBGene00021204,1218
WBGene00021205,982
WBGene00021206,1298
WBGene00021207,1463
WBGene00021208,955
WBGene00021209,4137
WBGene00021209,2211
WBGene00021209,2607
WBGene00021209,3264
WBGene00021209,4281
WBGene00021210,838
WBGene00021210,955
WBGene00021211,1339
WBGene00021211,709
WBGene00021212,568
WBGene00021212,195
WBGene00021213,1808
WBGene00021214,2392
WBGene00021215,883
WBGene00021215,880
WBGene00021215,585
WBGene00021215,819
WBGene00021215,816
WBGene00021215,417
WBGene00021216,927
WBGene00021217,1059
WBGene00021219,1428
WBGene00021220,1437
WBGene00021221,840
WBGene00021222,1206
WBGene00021223,1215
WBGene00021224,891
WBGene00021225,2112
WBGene00021226,1467
WBGene00021227,1635
WBGene00021228,1050
WBGene00021230,1026
WBGene00021232,1131
WBGene00021233,2619
WBGene00021234,1728
WBGene00021235,1647
WBGene00021236,483
WBGene00021237,2106
WBGene00021238,2787
WBGene00021238,1794
WBGene00021239,2389
WBGene00021239,570
WBGene00021241,372
WBGene00021243,273
WBGene00021244,1363
WBGene00021245,451
WBGene00021245,602
WBGene00021246,1251
WBGene00021247,2619
WBGene00021248,556
WBGene00021248,580
WBGene00021249,1554
WBGene00021250,258
WBGene00021251,186
WBGene00021252,1216
WBGene00021253,498
WBGene00021254,822
WBGene00021256,4120
WBGene00021257,198
WBGene00021259,834
WBGene00021260,1276
WBGene00021260,1254
WBGene00021261,2304
WBGene00021262,1496
WBGene00021263,290
WBGene00021264,976
WBGene00021265,3684
WBGene00021266,1008
WBGene00021267,382
WBGene00021268,613
WBGene00021269,668
WBGene00021269,538
WBGene00021269,224
WBGene00021270,1053
WBGene00021271,1219
WBGene00021271,324
WBGene00021272,680
WBGene00021274,625
WBGene00021275,1491
WBGene00021276,2239
WBGene00021277,2329
WBGene00021277,1192
WBGene00021277,1120
WBGene00021279,594
WBGene00021280,216
WBGene00021281,3301
WBGene00021281,1863
WBGene00021282,2024
WBGene00021283,849
WBGene00021284,474
WBGene00021285,234
WBGene00021286,1082
WBGene00021286,1103
WBGene00021286,1110
WBGene00021286,949
WBGene00021286,1010
WBGene00021287,1789
WBGene00021288,1817
WBGene00021289,589
WBGene00021290,1818
WBGene00021291,1602
WBGene00021292,3217
WBGene00021293,716
WBGene00021294,875
WBGene00021294,893
WBGene00021294,887
WBGene00021294,883
WBGene00021294,1495
WBGene00021294,1513
WBGene00021294,1507
WBGene00021295,1348
WBGene00021295,971
WBGene00021296,1021
WBGene00021297,1098
WBGene00021298,1525
WBGene00021299,595
WBGene00021300,384
WBGene00021301,330
WBGene00021302,429
WBGene00021303,828
WBGene00021304,2439
WBGene00021305,1418
WBGene00021307,255
WBGene00021308,348
WBGene00021309,1348
WBGene00021309,1431
WBGene00021309,575
WBGene00021310,1134
WBGene00021311,1971
WBGene00021311,2000
WBGene00021311,2052
WBGene00021311,1977
WBGene00021311,2006
WBGene00021311,2058
WBGene00021312,715
WBGene00021312,752
WBGene00021313,2224
WBGene00021314,985
WBGene00021315,1895
WBGene00021315,1903
WBGene00021316,11774
WBGene00021317,132
WBGene00021319,1207
WBGene00021320,2798
WBGene00021320,2876
WBGene00021321,833
WBGene00021322,919
WBGene00021323,1400
WBGene00021323,1375
WBGene00021324,2294
WBGene00021324,2024
WBGene00021325,789
WBGene00021326,1685
WBGene00021326,1737
WBGene00021327,1334
WBGene00021327,1376
WBGene00021328,1486
WBGene00021329,2458
WBGene00021329,2434
WBGene00021329,1221
WBGene00021329,669
WBGene00021329,2449
WBGene00021329,2425
WBGene00021331,415
WBGene00021332,1305
WBGene00021332,960
WBGene00021332,294
WBGene00021333,387
WBGene00021333,540
WBGene00021333,303
WBGene00021334,1764
WBGene00021335,385
WBGene00021336,272
WBGene00021336,638
WBGene00021337,632
WBGene00021337,598
WBGene00021338,409
WBGene00021339,776
WBGene00021340,1121
WBGene00021340,536
WBGene00021343,2370
WBGene00021344,3469
WBGene00021345,1020
WBGene00021346,1352
WBGene00021347,356
WBGene00021348,443
WBGene00021348,467
WBGene00021349,1135
WBGene00021349,1126
WBGene00021349,567
WBGene00021349,558
WBGene00021350,483
WBGene00021350,313
WBGene00021350,460
WBGene00021351,1546
WBGene00021351,364
WBGene00021352,1310
WBGene00021352,1331
WBGene00021352,1306
WBGene00021352,1243
WBGene00021352,975
WBGene00021352,1243
WBGene00021352,1106
WBGene00021352,943
WBGene00021352,943
WBGene00021352,1248
WBGene00021352,943
WBGene00021352,1373
WBGene00021353,1493
WBGene00021353,1062
WBGene00021354,1671
WBGene00021354,1691
WBGene00021355,2700
WBGene00021355,2721
WBGene00021357,1312
WBGene00021358,696
WBGene00021358,437
WBGene00021359,1094
WBGene00021359,1113
WBGene00021359,441
WBGene00021362,3228
WBGene00021362,3270
WBGene00021362,3099
WBGene00021363,2994
WBGene00021364,419
WBGene00021365,3354
WBGene00021365,2642
WBGene00021366,1088
WBGene00021366,1139
WBGene00021366,1027
WBGene00021366,1078
WBGene00021367,743
WBGene00021367,1738
WBGene00021367,1253
WBGene00021368,1580
WBGene00021369,1794
WBGene00021370,1262
WBGene00021370,1184
WBGene00021370,1229
WBGene00021371,1151
WBGene00021372,1675
WBGene00021372,1675
WBGene00021373,1452
WBGene00021374,300
WBGene00021374,480
WBGene00021374,818
WBGene00021375,686
WBGene00021375,853
WBGene00021375,715
WBGene00021376,584
WBGene00021376,337
WBGene00021377,1980
WBGene00021378,536
WBGene00021379,432
WBGene00021379,364
WBGene00021381,1650
WBGene00021381,1692
WBGene00021381,1821
WBGene00021382,816
WBGene00021383,231
WBGene00021384,309
WBGene00021385,291
WBGene00021386,1456
WBGene00021386,1455
WBGene00021387,1473
WBGene00021387,1884
WBGene00021388,606
WBGene00021389,2012
WBGene00021390,1232
WBGene00021391,1718
WBGene00021392,687
WBGene00021394,1573
WBGene00021394,670
WBGene00021394,1081
WBGene00021394,111
WBGene00021395,1078
WBGene00021395,1099
WBGene00021396,1968
WBGene00021396,1974
WBGene00021396,1152
WBGene00021397,1442
WBGene00021398,590
WBGene00021400,598
WBGene00021401,801
WBGene00021402,1802
WBGene00021402,811
WBGene00021403,786
WBGene00021404,2337
WBGene00021405,720
WBGene00021406,4059
WBGene00021407,786
WBGene00021408,2337
WBGene00021409,720
WBGene00021410,848
WBGene00021411,4524
WBGene00021412,1616
WBGene00021413,987
WBGene00021414,381
WBGene00021415,1152
WBGene00021416,839
WBGene00021417,920
WBGene00021419,1834
WBGene00021419,727
WBGene00021420,813
WBGene00021421,975
WBGene00021421,996
WBGene00021421,698
WBGene00021421,719
WBGene00021423,4134
WBGene00021423,3157
WBGene00021425,2376
WBGene00021427,426
WBGene00021428,569
WBGene00021430,3846
WBGene00021430,1897
WBGene00021430,2904
WBGene00021433,795
WBGene00021434,870
WBGene00021435,996
WBGene00021436,1116
WBGene00021437,1280
WBGene00021438,648
WBGene00021439,1749
WBGene00021439,1978
WBGene00021439,1416
WBGene00021439,1864
WBGene00021439,1509
WBGene00021439,1395
WBGene00021440,2180
WBGene00021441,221
WBGene00021442,1400
WBGene00021442,1315
WBGene00021442,1326
WBGene00021443,1508
WBGene00021443,1280
WBGene00021444,3040
WBGene00021444,1897
WBGene00021445,564
WBGene00021446,1041
WBGene00021447,784
WBGene00021447,824
WBGene00021448,1501
WBGene00021448,584
WBGene00021448,604
WBGene00021448,1516
WBGene00021449,1759
WBGene00021450,2469
WBGene00021451,2196
WBGene00021452,574
WBGene00021453,954
WBGene00021454,979
WBGene00021456,1766
WBGene00021456,1720
WBGene00021457,825
WBGene00021458,563
WBGene00021458,240
WBGene00021460,2031
WBGene00021460,2025
WBGene00021460,1065
WBGene00021460,1195
WBGene00021461,2987
WBGene00021461,2873
WBGene00021461,3133
WBGene00021461,3022
WBGene00021463,2921
WBGene00021464,1654
WBGene00021465,1791
WBGene00021465,1795
WBGene00021466,1703
WBGene00021467,1455
WBGene00021467,1449
WBGene00021468,2291
WBGene00021469,2770
WBGene00021469,2545
WBGene00021469,2721
WBGene00021470,2062
WBGene00021470,1511
WBGene00021471,2168
WBGene00021472,786
WBGene00021473,1737
WBGene00021474,3327
WBGene00021474,3248
WBGene00021474,2307
WBGene00021474,2228
WBGene00021474,2103
WBGene00021474,2024
WBGene00021474,2001
WBGene00021475,462
WBGene00021476,1484
WBGene00021476,1216
WBGene00021476,709
WBGene00021477,878
WBGene00021478,449
WBGene00021479,2223
WBGene00021480,915
WBGene00021481,363
WBGene00021482,2245
WBGene00021483,861
WBGene00021484,1162
WBGene00021485,940
WBGene00021486,565
WBGene00021486,526
WBGene00021487,776
WBGene00021488,948
WBGene00021489,2442
WBGene00021490,960
WBGene00021491,796
WBGene00021492,684
WBGene00021493,1352
WBGene00021494,1014
WBGene00021495,894
WBGene00021495,1027
WBGene00021496,6882
WBGene00021496,7023
WBGene00021496,4071
WBGene00021496,3465
WBGene00021496,4110
WBGene00021496,4251
WBGene00021496,6534
WBGene00021496,4398
WBGene00021496,3306
WBGene00021496,7068
WBGene00021496,4398
WBGene00021496,4437
WBGene00021496,7209
WBGene00021496,3318
WBGene00021496,4290
WBGene00021496,4350
WBGene00021496,4239
WBGene00021497,1372
WBGene00021497,1370
WBGene00021497,2152
WBGene00021497,1102
WBGene00021498,2751
WBGene00021499,1251
WBGene00021500,492
WBGene00021501,1833
WBGene00021502,2119
WBGene00021502,933
WBGene00021503,1637
WBGene00021504,794
WBGene00021505,1202
WBGene00021506,2107
WBGene00021506,1752
WBGene00021506,2112
WBGene00021506,2176
WBGene00021506,144
WBGene00021506,1772
WBGene00021507,1998
WBGene00021508,1410
WBGene00021508,861
WBGene00021508,642
WBGene00021508,1416
WBGene00021508,867
WBGene00021508,456
WBGene00021509,1122
WBGene00021509,1077
WBGene00021510,1164
WBGene00021510,1173
WBGene00021511,963
WBGene00021512,2177
WBGene00021512,2174
WBGene00021513,1225
WBGene00021514,1140
WBGene00021514,356
WBGene00021515,735
WBGene00021515,686
WBGene00021516,553
WBGene00021517,1190
WBGene00021518,1483
WBGene00021519,1285
WBGene00021521,410
WBGene00021522,1271
WBGene00021522,1177
WBGene00021522,1254
WBGene00021522,1177
WBGene00021524,1227
WBGene00021525,685
WBGene00021526,819
WBGene00021527,1384
WBGene00021528,1697
WBGene00021528,3178
WBGene00021528,3046
WBGene00021529,1406
WBGene00021529,1451
WBGene00021530,1575
WBGene00021531,1140
WBGene00021532,424
WBGene00021533,1276
WBGene00021533,1308
WBGene00021534,2644
WBGene00021534,2530
WBGene00021534,2203
WBGene00021534,2365
WBGene00021535,2218
WBGene00021535,1834
WBGene00021535,1967
WBGene00021536,1846
WBGene00021536,1907
WBGene00021537,818
WBGene00021538,1855
WBGene00021538,1861
WBGene00021539,2438
WBGene00021540,735
WBGene00021541,1154
WBGene00021542,1341
WBGene00021543,577
WBGene00021544,1012
WBGene00021545,1727
WBGene00021545,1746
WBGene00021545,1894
WBGene00021545,1913
WBGene00021546,1213
WBGene00021547,484
WBGene00021547,680
WBGene00021548,412
WBGene00021549,1718
WBGene00021551,2863
WBGene00021551,3017
WBGene00021552,1278
WBGene00021552,1109
WBGene00021552,1253
WBGene00021552,1084
WBGene00021552,980
WBGene00021553,1578
WBGene00021554,1146
WBGene00021554,1151
WBGene00021555,3428
WBGene00021556,1233
WBGene00021557,504
WBGene00021558,1266
WBGene00021559,1480
WBGene00021560,2052
WBGene00021561,1759
WBGene00021561,1279
WBGene00021561,1396
WBGene00021562,2499
WBGene00021562,1218
WBGene00021562,1911
WBGene00021563,1221
WBGene00021563,1228
WBGene00021564,1310
WBGene00021565,1248
WBGene00021566,441
WBGene00021567,1296
WBGene00021568,1041
WBGene00021569,825
WBGene00021570,1023
WBGene00021571,864
WBGene00021572,972
WBGene00021573,1020
WBGene00021574,2340
WBGene00021576,1645
WBGene00021577,4098
WBGene00021578,3516
WBGene00021579,1899
WBGene00021580,1417
WBGene00021581,1401
WBGene00021582,1404
WBGene00021583,1484
WBGene00021585,1429
WBGene00021586,2018
WBGene00021586,1791
WBGene00021586,1819
WBGene00021586,1744
WBGene00021586,888
WBGene00021586,865
WBGene00021587,1603
WBGene00021587,1689
WBGene00021589,1464
WBGene00021590,1246
WBGene00021591,258
WBGene00021591,548
WBGene00021592,492
WBGene00021593,708
WBGene00021594,831
WBGene00021595,4215
WBGene00021595,3931
WBGene00021596,1012
WBGene00021597,1532
WBGene00021597,1059
WBGene00021597,1398
WBGene00021597,552
WBGene00021597,1242
WBGene00021597,2223
WBGene00021597,2347
WBGene00021597,1404
WBGene00021598,1003
WBGene00021599,942
WBGene00021599,1188
WBGene00021600,396
WBGene00021601,1166
WBGene00021602,1750
WBGene00021603,1749
WBGene00021604,1851
WBGene00021605,519
WBGene00021606,1179
WBGene00021607,529
WBGene00021608,322
WBGene00021609,1554
WBGene00021610,1038
WBGene00021611,1030
WBGene00021611,1040
WBGene00021612,744
WBGene00021613,3535
WBGene00021614,783
WBGene00021615,717
WBGene00021616,418
WBGene00021617,948
WBGene00021619,441
WBGene00021620,366
WBGene00021621,276
WBGene00021622,144
WBGene00021623,464
WBGene00021624,628
WBGene00021625,1046
WBGene00021626,1811
WBGene00021626,1887
WBGene00021627,1455
WBGene00021628,1558
WBGene00021628,1727
WBGene00021629,1695
WBGene00021629,1770
WBGene00021630,722
WBGene00021631,360
WBGene00021632,1571
WBGene00021632,1517
WBGene00021633,665
WBGene00021634,2084
WBGene00021635,2112
WBGene00021635,2040
WBGene00021636,2515
WBGene00021637,1483
WBGene00021637,1536
WBGene00021637,1539
WBGene00021637,1592
WBGene00021638,783
WBGene00021639,1474
WBGene00021640,1590
WBGene00021641,970
WBGene00021643,5260
WBGene00021644,1233
WBGene00021645,1625
WBGene00021645,1720
WBGene00021645,1613
WBGene00021646,832
WBGene00021647,849
WBGene00021648,756
WBGene00021648,812
WBGene00021649,1445
WBGene00021650,710
WBGene00021652,7383
WBGene00021653,369
WBGene00021654,1562
WBGene00021655,1471
WBGene00021655,1687
WBGene00021656,432
WBGene00021657,2924
WBGene00021658,729
WBGene00021660,2704
WBGene00021661,1986
WBGene00021661,1975
WBGene00021662,1225
WBGene00021666,1025
WBGene00021667,1279
WBGene00021671,3898
WBGene00021672,336
WBGene00021675,1646
WBGene00021676,1593
WBGene00021677,1409
WBGene00021677,1086
WBGene00021678,3507
WBGene00021679,734
WBGene00021681,4827
WBGene00021681,4842
WBGene00021682,546
WBGene00021682,411
WBGene00021683,2734
WBGene00021683,1549
WBGene00021683,294
WBGene00021685,3235
WBGene00021685,2376
WBGene00021685,2104
WBGene00021685,1833
WBGene00021685,814
WBGene00021686,2095
WBGene00021686,1455
WBGene00021686,861
WBGene00021686,657
WBGene00021687,748
WBGene00021689,3891
WBGene00021689,2799
WBGene00021689,2763
WBGene00021689,1863
WBGene00021689,825
WBGene00021690,261
WBGene00021691,1056
WBGene00021691,1093
WBGene00021691,1170
WBGene00021691,872
WBGene00021691,1093
WBGene00021691,1170
WBGene00021691,1045
WBGene00021691,990
WBGene00021692,541
WBGene00021693,1175
WBGene00021694,464
WBGene00021697,8187
WBGene00021698,3858
WBGene00021700,867
WBGene00021701,244
WBGene00021702,1310
WBGene00021702,1335
WBGene00021703,2210
WBGene00021704,1150
WBGene00021705,765
WBGene00021706,896
WBGene00021707,894
WBGene00021708,951
WBGene00021709,1714
WBGene00021709,2172
WBGene00021709,1754
WBGene00021709,1696
WBGene00021709,2154
WBGene00021709,1736
WBGene00021710,1488
WBGene00021711,2901
WBGene00021713,1251
WBGene00021714,1175
WBGene00021715,848
WBGene00021716,885
WBGene00021717,586
WBGene00021718,231
WBGene00021719,1023
WBGene00021720,1088
WBGene00021721,1402
WBGene00021721,1404
WBGene00021722,1056
WBGene00021724,820
WBGene00021725,989
WBGene00021726,1030
WBGene00021727,732
WBGene00021728,1452
WBGene00021729,504
WBGene00021730,652
WBGene00021731,613
WBGene00021732,1609
WBGene00021732,1674
WBGene00021733,2324
WBGene00021733,1891
WBGene00021734,1221
WBGene00021735,2551
WBGene00021735,2376
WBGene00021736,722
WBGene00021736,732
WBGene00021736,746
WBGene00021737,431
WBGene00021738,2087
WBGene00021739,446
WBGene00021740,144
WBGene00021741,654
WBGene00021742,1244
WBGene00021743,1293
WBGene00021744,1154
WBGene00021745,1404
WBGene00021746,1623
WBGene00021747,1804
WBGene00021748,2310
WBGene00021749,1593
WBGene00021750,891
WBGene00021751,2236
WBGene00021752,1830
WBGene00021753,1482
WBGene00021753,1619
WBGene00021754,2565
WBGene00021755,562
WBGene00021756,1790
WBGene00021757,1096
WBGene00021758,524
WBGene00021759,594
WBGene00021760,327
WBGene00021763,1105
WBGene00021763,1058
WBGene00021763,1056
WBGene00021763,1056
WBGene00021763,1040
WBGene00021763,959
WBGene00021763,1059
WBGene00021763,1057
WBGene00021763,1048
WBGene00021763,1039
WBGene00021763,1069
WBGene00021763,1059
WBGene00021763,1057
WBGene00021763,1056
WBGene00021764,1204
WBGene00021764,967
WBGene00021765,1988
WBGene00021765,1469
WBGene00021765,1444
WBGene00021765,727
WBGene00021765,421
WBGene00021766,1777
WBGene00021768,798
WBGene00021771,1247
WBGene00021771,1172
WBGene00021771,1090
WBGene00021771,1165
WBGene00021771,859
WBGene00021772,1640
WBGene00021773,994
WBGene00021774,969
WBGene00021776,860
WBGene00021776,763
WBGene00021778,625
WBGene00021779,1446
WBGene00021780,774
WBGene00021781,534
WBGene00021783,1323
WBGene00021783,1284
WBGene00021784,2797
WBGene00021784,2774
WBGene00021784,1773
WBGene00021784,1750
WBGene00021784,1344
WBGene00021784,1321
WBGene00021785,541
WBGene00021786,237
WBGene00021787,1363
WBGene00021788,775
WBGene00021789,3329
WBGene00021790,1152
WBGene00021790,1098
WBGene00021791,1155
WBGene00021793,1635
WBGene00021794,687
WBGene00021795,849
WBGene00021796,585
WBGene00021797,1302
WBGene00021798,1407
WBGene00021799,3382
WBGene00021800,1446
WBGene00021801,759
WBGene00021803,222
WBGene00021804,987
WBGene00021805,690
WBGene00021806,552
WBGene00021807,759
WBGene00021808,2680
WBGene00021808,2613
WBGene00021809,819
WBGene00021810,2756
WBGene00021810,2753
WBGene00021811,989
WBGene00021811,1242
WBGene00021812,1071
WBGene00021813,1347
WBGene00021814,1648
WBGene00021814,254
WBGene00021815,1480
WBGene00021816,1988
WBGene00021817,746
WBGene00021818,1212
WBGene00021819,1465
WBGene00021820,1580
WBGene00021820,1186
WBGene00021821,390
WBGene00021822,159
WBGene00021826,1092
WBGene00021827,665
WBGene00021827,756
WBGene00021828,2117
WBGene00021829,724
WBGene00021830,1019
WBGene00021831,4580
WBGene00021832,1875
WBGene00021833,498
WBGene00021834,1719
WBGene00021834,1810
WBGene00021835,592
WBGene00021835,683
WBGene00021837,330
WBGene00021838,922
WBGene00021839,495
WBGene00021840,2945
WBGene00021840,2927
WBGene00021841,682
WBGene00021841,845
WBGene00021841,845
WBGene00021842,1151
WBGene00021843,1211
WBGene00021844,701
WBGene00021845,720
WBGene00021846,1433
WBGene00021847,1118
WBGene00021847,773
WBGene00021848,822
WBGene00021849,716
WBGene00021850,811
WBGene00021852,1908
WBGene00021853,960
WBGene00021854,855
WBGene00021855,957
WBGene00021856,2314
WBGene00021857,3655
WBGene00021858,2462
WBGene00021859,1250
WBGene00021860,1232
WBGene00021861,745
WBGene00021862,1363
WBGene00021863,3559
WBGene00021864,987
WBGene00021865,1232
WBGene00021866,979
